imageName,imageURL,VisType,NormalizedVC,Topics,SubTopics,rawUserComments,originalPhrases,originalSentiments,originalStems,originalStemPOS,objectWords,actionWords,humanCuratedPhrases,finalPhrases
InfoVisJ.989.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.989.8.png,Point,0.48,Semantics / Text Legibility; Immediacy / Cognitive Load,Annotations & Labels; Interpretive Difficulty,- more information labeled on the image chosen - more legible,more information labeled; more legible,(+); (+),information; label; legible,NOUN; VERB; ADJ,information,label,more labels/context; more legible,easy/hard to interpret; more labels/context
InfoVisJ.669.4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.669.4.png,Point,0.59,Data Density / Image Clutter; Semantics / Text Legibility,Element Quantity; Annotations & Labels,More data points on second image. Labelled axis; #NAME?,More data points; Labeled axis,(+); (+),data; point; label; axis,NOUN; NOUN; VERB; NOUN,data; point; axis,label,more charts/points/lines/shapes/elements; labeled axis,labels/axes/legends; more charts/points/lines/shapes/elements
VASTJ.151.12.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.151.12.png,Point,0.38,Schema; Aesthetics Uncertainty,Domain Familiarity; Visual Disorganization,The circle graphs look less important than the bar graphs,circle graphs; look less important,(-); (-),circle; graph; look; important,PROPN; NOUN; VERB; ADJ,circle; graph,look,"a specific technique, e.g., bar, pie, circle; not intuitive/simple data","distracting/confusing/unclear; domain-specific concepts (e.g., chemical, biology, map)"
economist_daily_chart_349.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_349.png,Point,0.53,Immediacy / Cognitive Load,Interpretive Difficulty,"Reading the graph in the orange region is more challenging compared to the other graph because at first glance, there appears to be complexity. The distribution is not clearly discernible, the intervals are wide, making accurate interpretation challenging. Having a certain linearity would have been more helpful.",making accurate interpretation challenging,(+),make; accurate; interpret; challenge,VERB; ADJ; NOUN; VERB,interpretation,make; challenge,hard to interpret/read/understand/differentiate,easy/hard to interpret
v487_n7407_14_f4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v487_n7407_14_f4.png,Point,0.74,"Visual Encoding Clarity; Semantics / Text Legibility; Color, Symbol, and Texture Details",Graphical Forms & Primitives; Annotations & Labels; Color Palette & Contrast,"In the other image, even if it is still complex, we can clearly see what the graph is about, what each axis is measuring, and the shapes and colors can be distinguished.",the shapes; what each axis is measuring; colors,(-); (-); (+),shape; axis; measure; color,NOUN; NOUN; VERB; NOUN,shape; axis; color,measure,shapes; axis meaning; unclear colormaps,color contrast/clarity; labels/axes/legends; shapes and lines
vis639.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/vis639.png,Point,0.63,"Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load",Semantic Clarity; Color Palette & Contrast; Visual Disorganization,The one on the left has a random collection of multicoloured circles and I dont know what they mean.,multicolored; random collection of circles; don't know what they mean,(+); (+); (+),multicolore; random; collection; circle; know; mean,VERB; ADJ; NOUN; NOUN; VERB; VERB,collection; circle,multicolore; know; mean,unclear shape meaning; color variety/arrangement/distribution; looks random/messy/lack structure,color variety/shading; distracting/confusing/unclear; unclear meaning/confusing
whoQ32_2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/whoQ32_2.png,Point,0.56,Data Density / Image Clutter; Schema; Immediacy / Cognitive Load,Element Quantity; Visual Clutter & Overlap; Domain Familiarity; Interpretive Difficulty,The amount of elements in the second image is higher; Graphs take some time to understand; unique data points overlapping data points,overlapping data points; unique data point; amount of elements higher; Graphs take some time to understand,(+); (+); (+); (+),overlap; data; point; unique; datum; element; high; graph; time; understand,VERB; NOUN; NOUN; ADJ; NOUN; NOUN; ADJ; NOUN; NOUN; VERB,data; point; datum; element; graph; time,overlap; understand,more charts/points/lines/shapes/elements; overlapping shapes/colors/lines; unique data point; hard to interpret/read/understand/differentiate,"domain-specific concepts (e.g., chemical, biology, map); easy/hard to interpret; more charts/points/lines/shapes/elements; overlapping shapes/colors/lines"
VisC.251.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.251.7.png,Point,0.45,Data Density / Image Clutter,Information Volume,There is more information to process in the first image,more information to process,(+),information; process,NOUN; VERB,information,process,much/more data/info/info spread,much/little data/info
InfoVisJ.479.13.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.479.13.png,Point,0.51,"Data Density / Image Clutter; Color, Symbol, and Texture Details",Information Volume; Color Palette & Contrast,- Colors make a chart easier to read. - Ammount of information to understand the daya,Colors make easier to read.; Ammount of information,(+); (+),color; easy; read; ammount; information,NOUN; ADJ; VERB; NOUN; NOUN,color; ammount; information,read,much/more data/info/info spread; readable/distinguishable colors,distinguishable color variety/arrangement/distribution; much/little data/info
VisJ.1431.19.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisJ.1431.19.png,Point,0.8,Data Density / Image Clutter; Visual Encoding Clarity; Schema; Immediacy / Cognitive Load,Element Quantity; Graphical Forms & Primitives; Domain Familiarity; Interpretive Difficulty,"The image I selected looked a lot less neater and more scattered than the other image. There's a lot more going on. There's different shapes, it's hard to make sense of why the dots are scattered the way they are. It's hard to see what kind of story the image I selected is trying to tell. I am unfamiliar with the kind of image I selected. I have never seen a piece of art of data visualization that looks like the image I selected.",more scattered; different shapes; dots are scattered; never seen visualization; unfamiliar with the image; hard to make sense; hard to see story,(+); (+); (+); (+); (+); (+); (+),scatter; differ; shape; dot; see; visual; unfamiliar; image; hard; sense; story,ADJ; ADJ; NOUN; NOUN; VERB; NOUN; ADJ; NOUN; ADV; NOUN; NOUN,shape; dot; visualization; image; sense; story,scatter; see,"scattered shapes (e.g., dots, squares, pictures); shape size variation; unfamiliar concepts/patterns; hard to interpret/read/understand/differentiate; hard to see/tell/visualize","domain-specific concepts (e.g., chemical, biology, map); easy/hard to interpret; scattered shapes (e.g., dots, squares, pictures); shapes and lines"
VisC.375.2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.375.2.png,Point,0.76,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Visual Clutter & Overlap; Element Quantity; Graphical Forms & Primitives; Domain Familiarity; Annotations & Labels; Color Palette & Contrast; Interpretive Difficulty,"1. The image has many points plotted, indicating a rich and dense data set. 2. It shows a wide range of information with different colors and shapes representing various data subsets. 3. The y-axis is non-linear, which makes it more complex to interpret. 4. The legend adds another layer of complexity to the understanding of the graph.",dense data set; many points; shapes representing data subsets; legend adds complexity; y-axis is non-linear; different colors; more complex to interpret,(+); (+); (+); (+); (+); (-); (+),dense; datum; set; point; shape; represent; data; subset; legend; add; complex; axis; non; linear; differ; color; interpret,ADJ; NOUN; VERB; NOUN; NOUN; VERB; NOUN; NOUN; NOUN; VERB; NOUN; NOUN; ADJ; ADJ; ADJ; NOUN; VERB,datum; point; shape; data; subset; legend; complexity; axis; color,set; represent; add; interpret,dense/cluttered data/info; more charts/points/lines/shapes/elements; shape subset representation; nonlinear measurement/metric/axis; too much legend; color variety/arrangement/distribution; more difficult to interpret/read/understand/differentiate,"color variety/shading; domain-specific concepts (e.g., chemical, biology, map); easy/hard to interpret; labels/axes/legends; more charts/points/lines/shapes/elements; overlapping shapes/colors/lines; shapes and lines"
VASTC.107.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.107.7.png,Point,0.68,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details",Information Volume; Graphical Forms & Primitives; Annotations & Labels; Domain Familiarity; Color Palette & Contrast,"on the right, the x and y axes could represent geo coordinates (like in the left). i also thought each country in the map could be represented as a dot (of the capital or of the middle of the shape) without losing info so i assumed the country shapes weren't that much more complex than dots. in the end, i thought on the right there are more colors and there are more areas (circles) so it's a bit more complex. now that i think about it, on the right there is also no text which adds complexity since we have to guess a legend (it also makes it look more abstract).",more areas; circles; country shapes; dots; legend; no text; x and y axes; country; map; more colors,(+); (+); (-); (-); (+); (+); (+); (-); (-); (+),area; circle; country; shape; dot; legend; text; axis; map; color,NOUN; NOUN; NOUN; VERB; NOUN; NOUN; NOUN; NOUN; NOUN; NOUN,area; circle; country; dot; legend; text; axis; map; color,shape,"more detailed/things; shapes; shapes and lines; lack of/not enough axis labels/legend/annotations/context; more title/axis/label; too much legend; domain-specific concepts (e.g., chemical, biology, map); color variety/arrangement/distribution","color variety/shading; domain-specific concepts (e.g., chemical, biology, map); labels/axes/legends; much/little data/info; shapes and lines"
v487_n7406_13_f2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v487_n7406_13_f2.png,Point,0.74,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details",Information Volume; Dimensionality & Structure; Abstraction Level; Graphical Forms & Primitives; Annotations & Labels; Domain Familiarity; Color Palette & Contrast,"To be honest they are both complex, The chosen image has more detail and more information to consume; 3 Dimensional elements; Lack of legend; Graph mixing numbers, colors, animal shapes, abstract shapes, dots, lines, numbers",more detail; more information; 3 Dimensional elements; abstract shapes; dots; lines; Lack of legend; colors; animal shapes,(+); (+); (+); (+); (-); (+); (+); (+); (+),detail; information; dimensional; element; abstract; shape; dot; line; lack; legend; color; animal,NOUN; NOUN; ADJ; NOUN; ADJ; NOUN; NOUN; NOUN; NOUN; NOUN; NOUN; NOUN,detail; information; element; shape; dot; line; lack; legend; color; animal,shape,"much/more data/info/info spread; 2D/3D; abstract shapes or colors; lines; shapes and lines; lack of/not enough axis labels/legend/annotations/context; domain-specific concepts (e.g., chemical, biology, map); unclear colormaps","2D/3D; abstract shapes or colors; color contrast/clarity; domain-specific concepts (e.g., chemical, biology, map); labels/axes/legends; much/little data/info; shapes and lines"
InfoVisJ.619.17.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.619.17.png,Point,0.54,Data Density / Image Clutter; Immediacy / Cognitive Load,Visual Clutter & Overlap; Element Quantity; Information Volume; Interpretive Difficulty,this is visually complex because the dots are everywhere not in exact locations spread around seems cluttered; the other photo seems easier to figure out- but was tough to decide,dots are everywhere; seems cluttered; spread around; easier to figure out,(+); (+); (+); (-),dot; clutter; spread; easy; figure,NOUN; ADJ; VERB; ADJ; VERB,dot,spread; figure,dense/cluttered data/info; more charts/points/lines/shapes/elements; much/more data/info/info spread; easier to interpret/read/understand,easy/hard to interpret; more charts/points/lines/shapes/elements; much/little data/info; overlapping shapes/colors/lines
SciVisJ.1025.11.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.1025.11.png,Point,0.36,"Data Density / Image Clutter; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details",Information Volume; Domain Familiarity; Text Volume & Content; Typography & Readability; Color Palette & Contrast,"Lots of inscription with details, several measurements on the same graph, numbers; There are more colours in this image and it is displaying more data; -number of information -color contrast; less text; more information and nuances transportet through the picture.; Compared to the other one its a bit more complex",Lots of inscription with details; several measurements; inscription with details; numbers; information and nuance transported; number of information; color contrast; less text; more data; more colors,(+); (+); (+); (+); (+); (+); (-); (+); (+); (+),lot; inscription; detail; measure; number; information; nuance; transport; color; contrast; text; datum,NOUN; NOUN; NOUN; NOUN; NOUN; NOUN; NOUN; VERB; PROPN; NOUN; NOUN; NOUN,lot; inscription; detail; measurement; number; information; nuance; color; contrast; text; datum,transport,many measurements; more detailed/things; much/more data/info/info spread; information nuance expressed; amount of words/context/numbers; detailed inscription; little/less text/numbers/context; color variety/arrangement/distribution; low color contrast/separation/segmentation,"amount of words/context/numbers; color contrast/clarity; color variety/shading; domain-specific concepts (e.g., chemical, biology, map); little/less text/numbers/context; much/little data/info; word rotation/small font size"
economist_daily_chart_152.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_152.png,Point,0.55,Data Density / Image Clutter; Immediacy / Cognitive Load,Element Quantity; Information Volume; Processing Time & Effort,"The one in the right has more lines, more dots, more complexity. The one in the right has more items, more lines, more everything and I needed more time to understand it.; I choose the left image because it looked like it had more information; the one I choose looks like it would take a little more time to understand it",more information; little more time to understand; more dots; more everything; more items; more lines; more time to understand,(+); (+); (+); (+); (+); (+); (+),information; little; time; understand; dot; item; line,NOUN; ADJ; NOUN; VERB; NOUN; NOUN; NOUN,information; time; dot; item; line,understand,more charts/points/lines/shapes/elements; much/more data/info/info spread; take longer to interpret,more charts/points/lines/shapes/elements; much/little data/info; take longer to interpret
v488_n7410_20_f4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v488_n7410_20_f4.png,Point,0.66,Semantics / Text Legibility; Immediacy / Cognitive Load,Annotations & Labels; Interpretive Difficulty,The image on the left is harder to undertand as again no metrics is provided making it harder to make sense,no metrics; harder to understand,(+); (-),metric; hard; understand,NOUN; ADV; VERB,metric,understand,no measurement/metric/axis; more difficult to interpret/read/understand/differentiate,easy/hard to interpret; labels/axes/legends
VASTJ.1683.4(3).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.1683.4(3).png,Point,0.68,Visual Encoding Clarity; Immediacy / Cognitive Load,"Position, Scale & Organization; Interpretive Difficulty","I see the image on the left as being more in order, more capable of being understood, more likely able to establish something from it; I found them equally difficult.",equally difficult; more in order; more capable of being understood,(-); (-); (-),equally; difficult; order; capable; understand,ADV; ADJ; NOUN; ADJ; VERB,order,understand,ordered; more difficult; more interpretable/readable/understandable,easy/hard to interpret; ordered
np_21.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/np_21.png,Point,0.79,Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Schema; Immediacy / Cognitive Load,Element Quantity; Graphical Forms & Primitives; Annotations & Labels; Text Volume & Content; Typography & Readability; Domain Familiarity; Interpretive Difficulty,"there has a lot of pictures and words and also picture of world; More text More individual elements Harder to understand hierarchy at first glance More variety in shapes; Small text; Different sections; Image of Earth with lines; more context, has text and information to read and understand the visualisation better.",Small text; Image of Earth with lines; More individual elements; More text; More variety in shapes; Harder to understand hierarchy; a lot of pictures and words; words; picture of world; more context; text and information,(+); (+); (+); (+); (+); (+); (+); (-); (+); (-); (-),small; text; image; earth; line; individual; element; variety; shape; hard; understand; hierarchy; lot; picture; word; world; context; information,ADJ; NOUN; NOUN; PROPN; NOUN; ADJ; NOUN; NOUN; NOUN; ADJ; VERB; NOUN; NOUN; NOUN; NOUN; NOUN; NOUN; NOUN,text; image; earth; line; element; variety; shape; hierarchy; lot; picture; word; world; context; information,understand,"more charts/points/lines/shapes/elements; shape variation; clear text/scale/information; more labels/context; more texts/words; word rotation/small font size; word/text/sentence; a specific domain; domain-specific concepts (e.g., chemical, biology, map); more difficult to interpret/read/understand/differentiate","amount of words/context/numbers; clear text/scale/information; domain-specific concepts (e.g., chemical, biology, map); easy/hard to interpret; more charts/points/lines/shapes/elements; more labels/context; shape variation; word rotation/small font size"
InfoVisJ.459.15.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.459.15.png,Point,0.62,"Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Color Palette & Contrast; Interpretive Difficulty,1 I don't even understand what its talking about in 5 sec 2 this is bland not a lot of colour,not a lot of color; don't understand what its talking about in 5 sec,(+); (+),lot; color; understand; talk; sec,NOUN; NOUN; VERB; VERB; PROPN,lot; color; sec,understand; talk,inadequate/few coloring; not interpretable/readable/understandable,easy/hard to interpret; inadequate/few coloring
VisC.527.1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.527.1.png,Point,0.29,Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Immediacy / Cognitive Load,Information Volume; Graphical Forms & Primitives; Annotations & Labels; Interpretive Difficulty,"When I look at the image of the left, its easier. Dots in more or less a line, axis, few items.",few items; Dots in more or less a line; axis; its easier,(-); (-); (-); (-),item; dot; line; axis; easy,NOUN; NOUN; NOUN; NOUN; ADJ,item; dot; line; axis,,little data/info; shape increase/decrease point; title/axis/label/descriptions; easier to interpret/read/understand,easy/hard to interpret; labels/axes/legends; much/little data/info; shape increase/decrease point
v486_n7401_7_f1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v486_n7401_7_f1.png,Point,0.39,Data Density / Image Clutter; Schema,Information Volume; Domain Familiarity,"The other image is a basic graph with two or three data points. In comparison to earth and all it's detail, politics, geography, it is lacking.",all it's detail; two or three data points; basic graph; earth; geography,(-); (-); (-); (-); (-),detail; datum; point; basic; graph; earth; geography,NOUN; NOUN; NOUN; ADJ; NOUN; NOUN; NOUN,detail; datum; point; graph; earth; geography,,"little data/info; more detailed/things; a specific domain; a specific technique; domain-specific concepts (e.g., chemical, biology, map)","domain-specific concepts (e.g., chemical, biology, map); much/little data/info"
wsj124.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/wsj124.png,Point,0.41,Immediacy / Cognitive Load,Interpretive Difficulty,You can clearly see the data that is being expressed.,can clearly see the data,(-),clear; datum,ADV; NOUN,datum,,easy to interpret/read/understand,easy/hard to interpret
InfoVisJ.1161.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1161.5.png,Point,0.48,"Color, Symbol, and Texture Details",Color Palette & Contrast,The opposite one is just a collection of 3 different dots,collection of 3 dots,(-),collection; dot,NOUN; NOUN,collection; dot,,unclear colormaps,color contrast/clarity
InfoVisJ.1032.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1032.5.png,Point,0.48,"Visual Encoding Clarity; Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load","Dimensionality & Structure; Position, Scale & Organization; Semantic Clarity; Color Palette & Contrast",The layout of the grid and point position. More colours present. y-axis variable hard to make sense of,layout of the grid; point position; More colors; y-axis variable hard to make sense of,(+); (+); (+); (+),layout; grid; point; position; color; axis; variable; hard; sense,NOUN; NOUN; NOUN; NOUN; NOUN; NOUN; NOUN; ADV; NOUN,layout; grid; point; position; color; axis; variable; sense,,grid layout; shape position; y-axis meaning unclear; color variety/arrangement/distribution,2D/3D; color variety/shading; shape position; unclear meaning/confusing
InfoVisJ.629.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.629.8.png,Point,0.52,"Visual Encoding Clarity; Semantics / Text Legibility; Color, Symbol, and Texture Details",Graphical Forms & Primitives; Annotations & Labels; Color Palette & Contrast,"i thought on the right, there are 4 or 5 axes: x, y, color, circle , white circle around the shape.",circle; shape; 4 or 5 axes; x; y; color,(+); (+); (+); (-); (+); (+),circle; shape; axis; color,PROPN; NOUN; NOUN; NOUN,circle; shape; axis; color,,shapes; shapes and lines; more title/axis/label; title/axis/label/descriptions; unclear colormaps,color contrast/clarity; labels/axes/legends; shapes and lines
InfoVisJ.349.10.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.349.10.png,Point,0.56,"Data Density / Image Clutter; Color, Symbol, and Texture Details",Element Quantity; Information Volume; Color Palette & Contrast,Too many shapes Too many colours Too many variables,Too many shapes; Too many variables; Too many colors,(+); (+); (+),shape; variable; color,NOUN; NOUN; NOUN,shape; variable; color,,more charts/points/lines/shapes/elements; more parameters/variables; amount of / too many colors,color variety/shading; more charts/points/lines/shapes/elements; more parameters/variables
v490_n7419_13_f3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v490_n7419_13_f3.png,Point,0.57,Schema; Immediacy / Cognitive Load,Dimensionality & Structure; Interpretive Difficulty,The image on the right is easier to take in information and not as cluttered as the one on the left.,not as cluttered; easier to take in information,(-); (-),clutter; easy; information,ADJ; ADJ; NOUN,information,,organized/structured; easier to process/visualize,2D/3D; easy/hard to interpret
v488_n7412_8_f1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v488_n7412_8_f1.png,Point,0.57,Semantics / Text Legibility; Schema,Annotations & Labels; Domain Familiarity,"well on the right is a picture of the pacific ocean, its easily noticable and it has labels for islands. it is something i am familiar with.",labels; familiar with; picture of pacific ocean,(-); (-); (-),label; familiar; picture; pacific; ocean,NOUN; ADJ; NOUN; PROPN; PROPN,label; picture; pacific; ocean,,"title/axis/label/descriptions; domain-specific concepts (e.g., chemical, biology, map); familiar representation","domain-specific concepts (e.g., chemical, biology, map); labels/axes/legends"
visMost460.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/visMost460.png,Point,0.57,Data Density / Image Clutter,Element Quantity,There are a lot more aspects to keep track of in the highlighted one. the other does that and more.,a lot more aspects,(+),lot; aspect,NOUN; NOUN,lot; aspect,,more charts/points/lines/shapes/elements,more charts/points/lines/shapes/elements
SciVisJ.1580.11(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.1580.11(2).png,Point,0.61,Visual Encoding Clarity; Schema; Immediacy / Cognitive Load,Dimensionality & Structure; Graphical Forms & Primitives; Interpretive Difficulty,"The left image was easy to decipher, showing a zoom in on a certain area with a simple bar to indicate the measurement. It is a clear image that would help at a glance if you knew the context.","The left image was easy to decipher, showing a zoom in on a certain area with a simple bar to indicate the measurement.; It is a clear image that would help at a glance if you knew the context.",?; ?,left; image; easy; decipher; show; certain; area; simple; bar; indicate; measure; clear; glance; know; context,ADJ; NOUN; ADJ; ADV; VERB; ADJ; NOUN; ADJ; NOUN; NOUN; NOUN; ADJ; NOUN; VERB; NOUN,image; decipher; zoom; area; bar; measurement; glance; context,show; indicate; help; know,organized/structured; bars as individual lines; easy to interpret/read/understand,2D/3D; easy/hard to interpret; shapes and lines
v485_n7396_14_f4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v485_n7396_14_f4.png,Point,0.63,Data Density / Image Clutter; Visual Encoding Clarity; Immediacy / Cognitive Load,Information Volume; Encoding Interpretability; Interpretive Difficulty; Processing Time & Effort,"-The image on the left is more involved in terms of what would be required to interpret it. -There's a lot more happening, visually, in terms of the level of fine detail, in the image on the left. -The preciseness of the various aspects of the image on the left is more intricate than the one on the right.",fine detail; preciseness of various aspects; a lot more involved; more intricate,(+); (+); (+); (+),fine; detail; precise; aspect; lot; involve; intricate,ADJ; NOUN; NOUN; NOUN; NOUN; ADJ; ADJ,detail; preciseness; aspect; lot,,fine/layered details; precision of aspect; more intricate; more to read/analyze/understand,easy/hard to interpret; much/little data/info; shape point of interest; take longer to interpret
VASTJ.422.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.422.7.png,Point,0.64,"Data Density / Image Clutter; Semantics / Text Legibility; Color, Symbol, and Texture Details",Information Volume; Annotations & Labels; Color Palette & Contrast,Larger dataset; Bigger key so more things to analyse; More colours,Larger dataset; so more things; Bigger key; More colors,(+); (+); (+); (+),large; dataset; thing; big; key; color,ADJ; NOUN; NOUN; ADJ; NOUN; NOUN,dataset; thing; key; color,,large dataset; more detailed/things; too much legend; color variety/arrangement/distribution,color variety/shading; labels/axes/legends; much/little data/info
v490_n7419_7_f3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v490_n7419_7_f3.png,Point,0.64,Data Density / Image Clutter; Semantics / Text Legibility,Element Quantity; Annotations & Labels,"4 axes in one graph is too much no legends, two graphs",two graph; 4 axes; no legends,(+); (+); (+),graph; axis; legend,NOUN; NOUN; NOUN,graph; axis; legend,,multiple features/elements/graphs; lack of/not enough axis labels/legend/annotations/context; more title/axis/label,labels/axes/legends; more charts/points/lines/shapes/elements
whoQ30_1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/whoQ30_1.png,Point,0.68,Data Density / Image Clutter,Element Quantity,-Lots of points -To much to look at,Lots of points,(+),lot; point,NOUN; NOUN,lot; point,,more charts/points/lines/shapes/elements,more charts/points/lines/shapes/elements
VisC.501.7(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.501.7(2).png,Point,0.72,"Data Density / Image Clutter; Schema; Color, Symbol, and Texture Details",Information Volume; Domain Familiarity; Color Palette & Contrast; Symbols & Texture,"a lot of different colours, details, no clear sceme",a lot of different colors; details; no clear scheme,(+); (+); (+),lot; differ; color; detail; clear; scheme,NOUN; ADJ; NOUN; NOUN; ADJ; NOUN,lot; color; detail; scheme,,more detailed/things; unfamiliar concepts/patterns; color variety/arrangement/distribution; texture details,"color variety/shading; domain-specific concepts (e.g., chemical, biology, map); much/little data/info; symbols"
economist_daily_chart_208.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_208.png,Point,0.73,"Visual Encoding Clarity; Semantics / Text Legibility; Color, Symbol, and Texture Details",Graphical Forms & Primitives; Text Volume & Content; Color Palette & Contrast,"The image I chose had more colors, shapes, text, and data (numbers, etc.).",shapes; numbers; text; more colors,(+); (+); (+); (+),shape; number; text; color,NOUN; NOUN; NOUN; NOUN,shape; number; text; color,,shapes; amount of words/context/numbers; word/text/sentence; color variety/arrangement/distribution,amount of words/context/numbers; color variety/shading; shapes and lines
InfoVisJ.1161.6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1161.6.png,Point,0.73,Schema,Dimensionality & Structure,The one with 2 dimensions.,2 dimensions,(-),dimension,NOUN,dimension,,2D/3D,2D/3D
v485_n7397_5_f1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v485_n7397_5_f1.png,Point,0.75,Semantics / Text Legibility; Schema; Aesthetics Uncertainty,Typography & Readability; Domain Familiarity; Visual Disorganization,"Items in the graphic are not as clear and smaller, nor do they show some kind of pattern, contrary to the other graphic.",smaller; not as clear; no pattern,(+); (+); (+),small; clear; pattern,ADJ; ADJ; NOUN,pattern,,small; unfamiliar concepts/patterns; distracting/confusing/unclear,"distracting/confusing/unclear; domain-specific concepts (e.g., chemical, biology, map); word rotation/small font size"
InfoVisJ.1229.6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1229.6.png,Point,0.76,Schema,Domain Familiarity,Less visually familiar,Less visually familiar,(+),visual; familiar,ADV; ADJ,,,unfamiliar concepts/patterns,"domain-specific concepts (e.g., chemical, biology, map)"
SciVisJ.561.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.561.7.png,Point,0.79,Data Density / Image Clutter; Schema,Visual Clutter & Overlap; Domain Familiarity,"Unfamiliar design Cluttered ""zoom""",Cluttered; Unfamiliar design,(+); (+),clutter; unfamiliar; design,ADJ; ADJ; NOUN,design,,dense/cluttered data/info; unfamiliar concepts/patterns,"domain-specific concepts (e.g., chemical, biology, map); overlapping shapes/colors/lines"
VASTJ.1683.4(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.1683.4(2).png,Point,0.79,Semantics / Text Legibility,Annotations & Labels,There is no titles that point what exactly we are looking at.,no titles,(+),title,NOUN,title,,lack of/not enough axis labels/legend/annotations/context,labels/axes/legends
