imageName,imageURL,VisType,Topics,humanCuratedPhrases,SubTopics
SciVisJ.896.3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.896.3.png,Node-link,"Color, Symbol, and Texture Details; Immediacy / Cognitive Load",unclear meaning; too many colors,Semantic Clarity; Color Palette & Contrast
InfoVisJ.2556.9.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2556.9.png,Text,Semantics / Text Legibility; Schema,clear title/axis/label; familiar representation,Annotations & Labels; Domain Familiarity
VisJ.1197.5(4).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisJ.1197.5(4).png,Glyph,Immediacy / Cognitive Load,not interpretable/readable/understandable,Interpretive Difficulty
SciVisJ.821.16.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.821.16.png,Glyph,"Color, Symbol, and Texture Details",unclear colormaps,Color Palette & Contrast
SciVisJ.1236.10.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.1236.10.png,Grid,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load","many/more data/info; more charts/points/lines/shapes/elements; shape size variation; unclear meaning; title/axis/label/descriptions; domain-specific concepts (e.g., chemical, biology, map); no context or reference; unfamiliar concepts/patterns; blurry colors/images; unclear meaning/confusing; easier to process/visualize; more effort/reading/detailed analysis; not interpretable/readable/understandable",Element Quantity; Graphical Forms & Primitives; Semantic Clarity; Annotations & Labels; Domain Familiarity; Color Palette & Contrast; Interpretive Difficulty; Processing Time & Effort
VASTJ.1160.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.1160.7.png,Grid,Data Density / Image Clutter; Immediacy / Cognitive Load,too many details/divisions; not interpretable/readable/understandable,Element Quantity; Interpretive Difficulty
SciVisJ.700.11.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.700.11.png,Grid,"Semantics / Text Legibility; Color, Symbol, and Texture Details",amount of words/context/numbers; color shading,Text Volume & Content; Color Palette & Contrast
InfoVisC.8.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.8.7.png,Line,Data Density / Image Clutter,much/more data/info/info spread; overlapping shapes/colors/lines,Information Volume; Visual Clutter & Overlap
InfoVisJ.2486.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2486.8.png,Node-link,"Visual Encoding Clarity; Schema; Color, Symbol, and Texture Details","design-data relationship; lines; shapes and lines; a specific technique; a specific technique, e.g., bar, pie, circle; color scale/scheme",Encoding Interpretability; Graphical Forms & Primitives; Domain Familiarity; Color Palette & Contrast
VisC.501.7(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.501.7(2).png,Point,"Data Density / Image Clutter; Schema; Color, Symbol, and Texture Details",more detailed/things; unfamiliar concepts/patterns; color variety/arrangement/distribution; texture details,Information Volume; Domain Familiarity; Color Palette & Contrast; Symbols & Texture
InfoVisJ.1009.9.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1009.9.png,Area,"Semantics / Text Legibility; Color, Symbol, and Texture Details",lack of/not enough axis labels/legend/annotations/context; ambiguous/confusing colors; color shading; color variety/arrangement/distribution,Annotations & Labels; Color Palette & Contrast
visMost393.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/visMost393.png,Area,Immediacy / Cognitive Load,simple to interpret/read/understand,Interpretive Difficulty
SciVisJ.797.13.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.797.13.png,Glyph,Schema,unfamiliar concepts/patterns,Domain Familiarity
InfoVisJ.1073.1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1073.1.png,Grid,Data Density / Image Clutter,messy/mixed up/noisy/intermingled elements; too many details/divisions,Visual Clutter & Overlap; Element Quantity
VASTC.187.3(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.187.3(2).png,Grid,Data Density / Image Clutter,information overload,Visual Clutter & Overlap
VASTC.1.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.1.8.png,Grid,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Color, Symbol, and Texture Details",much/more data/info/info spread; shapes; word/text/sentence; unclear colormaps,Information Volume; Graphical Forms & Primitives; Text Volume & Content; Color Palette & Contrast
v490_n7418_12_f3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v490_n7418_12_f3.png,Line,"Data Density / Image Clutter; Visual Encoding Clarity; Color, Symbol, and Texture Details",more charts/points/lines/shapes/elements; curves and shapes; color variety/arrangement/distribution,Element Quantity; Graphical Forms & Primitives; Color Palette & Contrast
v488_n7409_12_f4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v488_n7409_12_f4.png,Node-link,Data Density / Image Clutter,much/more data/info/info spread,Information Volume
economist_daily_chart_208.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_208.png,Point,"Visual Encoding Clarity; Semantics / Text Legibility; Color, Symbol, and Texture Details",shapes; amount of words/context/numbers; word/text/sentence; color variety/arrangement/distribution,Graphical Forms & Primitives; Text Volume & Content; Color Palette & Contrast
InfoVisJ.1161.6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1161.6.png,Point,Schema,2D/3D,Dimensionality & Structure
InfoVisJ.599.10(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.599.10(2).png,Point,"Color, Symbol, and Texture Details",amount of / too many colors,Color Palette & Contrast
wsj200.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/wsj200.png,Point,Immediacy / Cognitive Load,more reading/interpretation/understanding; more to read/analyze/understand; take longer to interpret,Processing Time & Effort
SciVisJ.921.6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.921.6.png,Schematic,Schema; Aesthetics Uncertainty; Immediacy / Cognitive Load,misaligned; distracting/confusing/unclear; not interpretable/readable/understandable,Dimensionality & Structure; Visual Disorganization; Interpretive Difficulty
InfoVisJ.2082.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2082.7.png,Table,Aesthetics Uncertainty; Immediacy / Cognitive Load,no clear indication; distracting/confusing/unclear,Semantic Clarity; Visual Disorganization
VASTJ.1763.9.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.1763.9.png,Area and Text,Visual Encoding Clarity; Schema,length; value and graphic alignment,Graphical Forms & Primitives; Dimensionality & Structure
InfoVisJ.631.1(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.631.1(2).png,Bar,Data Density / Image Clutter; Semantics / Text Legibility; Aesthetics Uncertainty; Immediacy / Cognitive Load,dense points/lines/shapes/elements; unclear relation between words; word misoriented; unclear colors/contrast,Element Quantity; Semantic Clarity; Typography & Readability; Perceptual Ambiguity
VASTJ.101.1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.101.1.png,Bar,"Visual Encoding Clarity; Color, Symbol, and Texture Details",curves and shapes; color variety/arrangement/distribution,Graphical Forms & Primitives; Color Palette & Contrast
SciVisJ.2926.1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.2926.1.png,Cont.-ColorPatn,Immediacy / Cognitive Load,unclear meaning/confusing,Semantic Clarity
VisC.647.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.647.8.png,Glyph,Semantics / Text Legibility; Immediacy / Cognitive Load,lack of legend; more difficult to interpret/read/understand/differentiate; not interpretable/readable/understandable,Annotations & Labels; Interpretive Difficulty
VisJ.1499.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisJ.1499.5.png,Glyph,Immediacy / Cognitive Load,easier to see/tell/visualize,Interpretive Difficulty
SciVisJ.2664.2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.2664.2.png,Glyph,"Color, Symbol, and Texture Details; Immediacy / Cognitive Load",not enough knowledge to tell; color represents groups,Processing Time & Effort; Color Palette & Contrast
VisC.375.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.375.5.png,Line,Visual Encoding Clarity; Immediacy / Cognitive Load,indistinguishable/unintuitive lines; struggled to read; unclear meaning/confusing,Graphical Forms & Primitives; Interpretive Difficulty; Semantic Clarity
VASTJ.160.2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.160.2.png,Node-link,"Data Density / Image Clutter; Semantics / Text Legibility; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",messy/mixed up/noisy/intermingled elements; more charts/points/lines/shapes/elements; unclear meaning; amount of words/context/numbers; no measurement/metric/axis; color variety/arrangement/distribution; hard to interpret/read/understand,Visual Clutter & Overlap; Element Quantity; Semantic Clarity; Text Volume & Content; Annotations & Labels; Color Palette & Contrast; Interpretive Difficulty
np_48.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/np_48.png,Node-link,Data Density / Image Clutter; Immediacy / Cognitive Load,much/more data/info/info spread; more difficult to interpret/read/understand/differentiate,Information Volume; Interpretive Difficulty
v487_n7407_14_f4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v487_n7407_14_f4.png,Point,"Visual Encoding Clarity; Semantics / Text Legibility; Color, Symbol, and Texture Details",shapes; axis meaning; unclear colormaps,Graphical Forms & Primitives; Annotations & Labels; Color Palette & Contrast
v487_n7406_13_f2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v487_n7406_13_f2.png,Point,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details","much/more data/info/info spread; 2D/3D; abstract shapes or colors; lines; shapes and lines; lack of/not enough axis labels/legend/annotations/context; domain-specific concepts (e.g., chemical, biology, map); unclear colormaps",Information Volume; Dimensionality & Structure; Abstraction Level; Graphical Forms & Primitives; Annotations & Labels; Domain Familiarity; Color Palette & Contrast
VASTC.91.5(1).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.91.5(1).png,Text,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load","much/more data/info/info spread; shape position; different font/word sizes/structure; lack of meaning; a specific technique; domain-specific concepts (e.g., chemical, biology, map); unclear colormaps","Information Volume; Position, Scale & Organization; Typography & Readability; Semantic Clarity; Domain Familiarity; Color Palette & Contrast"
VisJ.1413.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisJ.1413.7.png,Cont.-ColorPatn,"Color, Symbol, and Texture Details; Immediacy / Cognitive Load",no clear indication; color variety/arrangement/distribution,Semantic Clarity; Color Palette & Contrast
SciVisJ.259.14.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.259.14.png,Cont.-ColorPatn,Semantics / Text Legibility; Schema,"x-axis unlabeled; domain-specific concepts (e.g., chemical, biology, map); familiar representation",Annotations & Labels; Domain Familiarity
SciVisJ.259.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.259.7.png,Cont.-ColorPatn,"Data Density / Image Clutter; Visual Encoding Clarity; Color, Symbol, and Texture Details",more charts/points/lines/shapes/elements; more detailed/things; several elements; unclear colormaps,Element Quantity; Information Volume; Graphical Forms & Primitives; Color Palette & Contrast
VisJ.1329.4(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisJ.1329.4(2).png,Glyph,Visual Encoding Clarity; Schema,a specific technique; colored shape,Domain Familiarity; Graphical Forms & Primitives
VASTC.43.2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.43.2.png,Glyph,Data Density / Image Clutter; Visual Encoding Clarity,more charts/points/lines/shapes/elements; less organized elements,"Element Quantity; Position, Scale & Organization"
v488_n7409_19_f1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v488_n7409_19_f1.png,Grid,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load","more charts/points/lines/shapes/elements; more parameters/variables; much/more data/info/info spread; multiple features/elements/graphs; more squares than shapes; scattered shapes (e.g., dots, squares, pictures); shapes; amount of words/context/numbers; more texts/words; more title/axis/label; title/axis/label/descriptions; too much legend; unclear relation between words; unreadable; word rotation/small font size; word/text/sentence; clear color uses; color details; color dimension; color variety/arrangement/distribution; unclear colormaps; convoluted composition; visual clarity/appealing; attention/squinting to understand; easy to interpret/read/understand; hard to interpret/read/understand; not interpretable/readable/understandable; not intuitive/simple data; read/analyze many figures/items; take longer to interpret",Element Quantity; Information Volume; Graphical Forms & Primitives; Text Volume & Content; Annotations & Labels; Semantic Clarity; Interpretive Difficulty; Typography & Readability; Color Palette & Contrast; Visual Clutter & Overlap; Visual Disorganization; Processing Time & Effort
visMost38.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/visMost38.png,Node-link,Data Density / Image Clutter,much/more data/info/info spread; overlapping shapes/colors/lines,Information Volume; Visual Clutter & Overlap
v485_n7397_5_f1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v485_n7397_5_f1.png,Point,Semantics / Text Legibility; Schema; Aesthetics Uncertainty,small; unfamiliar concepts/patterns; distracting/confusing/unclear,Typography & Readability; Domain Familiarity; Visual Disorganization
InfoVisJ.2546.10.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2546.10.png,Text,Semantics / Text Legibility; Immediacy / Cognitive Load,amount of words/context/numbers; easier to interpret/read/understand; easy to interpret/read/understand; more reading/interpretation/understanding,Text Volume & Content; Interpretive Difficulty; Processing Time & Effort
VisC.27.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.27.5.png,Glyph,Data Density / Image Clutter; Semantics / Text Legibility; Immediacy / Cognitive Load,more detailed/things; lack of/not enough axis labels/legend/annotations/context; unclear meaning/confusing,Information Volume; Annotations & Labels; Semantic Clarity
VisJ.1329.5(3).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisJ.1329.5(3).png,Glyph,"Visual Encoding Clarity; Schema; Color, Symbol, and Texture Details",unclear shape; unfamiliar concepts/patterns; unclear color meaning,Graphical Forms & Primitives; Domain Familiarity; Color Palette & Contrast
VisJ.1197.5(3).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisJ.1197.5(3).png,Glyph,"Data Density / Image Clutter; Visual Encoding Clarity; Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",fine/layered details; more charts/points/lines/shapes/elements; shapes; no context or reference; visually stimulating  texture/colors; hard to see/tell/visualize,Information Volume; Element Quantity; Graphical Forms & Primitives; Domain Familiarity; Symbols & Texture; Interpretive Difficulty
InfoVisJ.1149.8(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1149.8(2).png,Grid,"Data Density / Image Clutter; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",dense/cluttered layout; more charts/points/lines/shapes/elements; more detailed/things; amount of / too many colors; hard to describe; hard to interpret/read/understand/differentiate,Visual Clutter & Overlap; Element Quantity; Information Volume; Color Palette & Contrast; Interpretive Difficulty
InfoVisC.27.6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.27.6.png,Node-link,"Schema; Color, Symbol, and Texture Details",image layout; color variety/arrangement/distribution,Dimensionality & Structure; Color Palette & Contrast
InfoVisJ.2699.12.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2699.12.png,Node-link,"Data Density / Image Clutter; Visual Encoding Clarity; Color, Symbol, and Texture Details",less empty space; overlapping shapes/colors/lines; shapes; shapes and lines; straight lines; unclear colormaps,Visual Clutter & Overlap; Graphical Forms & Primitives; Color Palette & Contrast
InfoVisC.219.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.219.8.png,Node-link,"Data Density / Image Clutter; Visual Encoding Clarity; Color, Symbol, and Texture Details",more detailed/things; element sizes; shapes and contrasts,Information Volume; Graphical Forms & Primitives; Color Palette & Contrast
VisC.375.2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.375.2.png,Point,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",dense/cluttered data/info; more charts/points/lines/shapes/elements; shape subset representation; nonlinear measurement/metric/axis; too much legend; color variety/arrangement/distribution; more difficult to interpret/read/understand/differentiate,Visual Clutter & Overlap; Element Quantity; Graphical Forms & Primitives; Domain Familiarity; Annotations & Labels; Color Palette & Contrast; Interpretive Difficulty
InfoVisJ.1229.6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1229.6.png,Point,Schema,unfamiliar concepts/patterns,Domain Familiarity
visMost573.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/visMost573.png,Area,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load","dense/cluttered data/info; dense/cluttered layout; disposition; many/more data/info; more charts/points/lines/shapes/elements; much/more data/info/info spread; multiple features/elements/graphs; overlapping shapes/colors/lines; shape-color mix; clear connection; shape size; shape size variation; shapes and lines; simple visual elements; -; clear title/axis/label; description easy to read; explanation text; legend easy to understand; more texts/words; number of legend items; title/axis/label/descriptions; too much legend; word rotation/small font size; abstract shapes or colors; domain-specific concepts (e.g., chemical, biology, map); familiar representation; no context or reference; ambiguous/confusing colors; color represents sounds; color superposition/layer; color variety/arrangement/distribution; distinguishable color variety/arrangement/distribution; indicating symbols; intense/too many colors; more colors; soft/layered/overlapping colors; too many colors; white/black background / other background; distracting/confusing/unclear; complicated to process; easier to interpret/read/understand; easier to process/visualize; easy to interpret/read/understand; hard to compare/discern/distinguish; hard to interpret/read/understand; hard to interpret/read/understand/differentiate; more difficult; more difficult to interpret/read/understand/differentiate; not intuitive/simple data",Visual Clutter & Overlap; Dimensionality & Structure; Element Quantity; Information Volume; Graphical Forms & Primitives; Visual Disorganization; Annotations & Labels; Interpretive Difficulty; Typography & Readability; Text Volume & Content; Abstraction Level; Domain Familiarity; Color Palette & Contrast; Symbols & Texture
InfoVisJ.459.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.459.8.png,Bar,Visual Encoding Clarity; Immediacy / Cognitive Load,clear colors/shapes; unclear meaning/confusing,Encoding Interpretability; Semantic Clarity
VisJ.1541.1(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisJ.1541.1(2).png,Cont.-ColorPatn,"Data Density / Image Clutter; Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",messy/mixed up/noisy/intermingled elements; image portrayal; context; color hues; take longer to interpret,Visual Clutter & Overlap; Dimensionality & Structure; Domain Familiarity; Color Palette & Contrast; Processing Time & Effort
SciVisJ.980.12(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.980.12(2).png,Glyph,"Semantics / Text Legibility; Color, Symbol, and Texture Details",clear title/axis/label; color variety/arrangement/distribution,Annotations & Labels; Color Palette & Contrast
SciVisJ.822.12.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.822.12.png,Grid,"Color, Symbol, and Texture Details",blue color,Color Palette & Contrast
InfoVisJ.2102.16.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2102.16.png,Grid,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",too much data/info; less organic shapes; unclear filled bars; uneven shape; text and imagery; distinguishable/full/highly contrast color uses,Information Volume; Graphical Forms & Primitives; Semantic Clarity; Text Volume & Content; Color Palette & Contrast
SciVisC.25.4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisC.25.4.png,Grid,Data Density / Image Clutter; Immediacy / Cognitive Load,more detailed/things; more nuance information; hard to interpret/read/understand/differentiate,Information Volume; Interpretive Difficulty
InfoVisJ.2466.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2466.7.png,Node-link,Immediacy / Cognitive Load,hard to interpret/read/understand/differentiate,Interpretive Difficulty
InfoVisC.157.1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.157.1.png,Point,Data Density / Image Clutter; Semantics / Text Legibility; Immediacy / Cognitive Load,too many subplots; lack of legend; word rotation/small font size; hard to interpret/read/understand,Element Quantity; Annotations & Labels; Typography & Readability; Interpretive Difficulty
VASTJ.2012.4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.2012.4.png,Text,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load",more detailed/things; design-data relationship; lines; scale difference; shape variety; shapes and lines; dates; different font/word sizes/structure; more texts/words; a specific technique; amount of / too many colors; distracting/confusing/unclear; hard to interpret/read/understand,"Information Volume; Encoding Interpretability; Graphical Forms & Primitives; Position, Scale & Organization; Annotations & Labels; Typography & Readability; Text Volume & Content; Domain Familiarity; Color Palette & Contrast; Visual Disorganization; Interpretive Difficulty"
InfoVisC.173.9(1).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.173.9(1).png,Area,"Color, Symbol, and Texture Details; Aesthetics Uncertainty",color variety/arrangement/distribution; looks random/messy/lack structure,Color Palette & Contrast; Visual Disorganization
InfoVisJ.2082.3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2082.3.png,Grid,"Data Density / Image Clutter; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",fine/layered details; more charts/points/lines/shapes/elements; more parameters/variables; much/more data/info/info spread; organized/structured; more texts/words; title/axis/label/descriptions; a specific technique; inadequate/few coloring; no color; easy to interpret/read/understand; read/analyze many figures/items,Information Volume; Element Quantity; Dimensionality & Structure; Text Volume & Content; Annotations & Labels; Domain Familiarity; Color Palette & Contrast; Interpretive Difficulty; Processing Time & Effort
VASTJ.270.11.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.270.11.png,Grid,"Data Density / Image Clutter; Color, Symbol, and Texture Details",much/more data/info/info spread; low color contrast/separation/segmentation,Information Volume; Color Palette & Contrast
v484_n7392_1_f4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v484_n7392_1_f4.png,Line,Data Density / Image Clutter,more charts/points/lines/shapes/elements; too much data/info,Element Quantity; Information Volume
InfoVisJ.2709.1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2709.1.png,Node-link,Data Density / Image Clutter; Semantics / Text Legibility; Aesthetics Uncertainty,messy/mixed up/noisy/intermingled elements; much/more data/info/info spread; word/text/sentence; looks random/messy/lack structure,Visual Clutter & Overlap; Information Volume; Text Volume & Content; Visual Disorganization
VASTJ.200.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.200.8.png,Node-link,"Visual Encoding Clarity; Semantics / Text Legibility; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",less organized elements; lines; word rotation/small font size; unclear color meaning; more difficult to focus/follow,"Position, Scale & Organization; Graphical Forms & Primitives; Typography & Readability; Color Palette & Contrast; Interpretive Difficulty"
vis216.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/vis216.png,Node-link,Semantics / Text Legibility,text and imagery,Text Volume & Content
VASTC.51.10.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTC.51.10.png,Text,Data Density / Image Clutter; Visual Encoding Clarity,much/more data/info/info spread; element sizes,Information Volume; Graphical Forms & Primitives
visMost54.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/visMost54.png,Bar,Data Density / Image Clutter; Semantics / Text Legibility,more charts/points/lines/shapes/elements; amount of words/context/numbers,Element Quantity; Text Volume & Content
VisC.11.12(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.11.12(2).png,Node-link,Data Density / Image Clutter; Semantics / Text Legibility; Schema; Immediacy / Cognitive Load,overlapping shapes/colors/lines; network representation; little/less text/numbers/context; hard to compare/discern/distinguish; hard to focus/follow; more reading/interpretation/understanding; multiple interpretation,Visual Clutter & Overlap; Domain Familiarity; Text Volume & Content; Interpretive Difficulty; Processing Time & Effort
vis673.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/vis673.png,Node-link,Immediacy / Cognitive Load,intuitive,Interpretive Difficulty
np_21.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/np_21.png,Point,Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Schema; Immediacy / Cognitive Load,"more charts/points/lines/shapes/elements; shape variation; clear text/scale/information; more labels/context; more texts/words; word rotation/small font size; word/text/sentence; a specific domain; domain-specific concepts (e.g., chemical, biology, map); more difficult to interpret/read/understand/differentiate",Element Quantity; Graphical Forms & Primitives; Annotations & Labels; Text Volume & Content; Typography & Readability; Domain Familiarity; Interpretive Difficulty
SciVisJ.561.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.561.7.png,Point,Data Density / Image Clutter; Schema,dense/cluttered data/info; unfamiliar concepts/patterns,Visual Clutter & Overlap; Domain Familiarity
VASTJ.1683.4(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.1683.4(2).png,Point,Semantics / Text Legibility,lack of/not enough axis labels/legend/annotations/context,Annotations & Labels
InfoVisJ.2556.7(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2556.7(2).png,Text,Immediacy / Cognitive Load,hard to interpret/read/understand,Interpretive Difficulty
SciVisJ.821.4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.821.4.png,Cont.-ColorPatn,Immediacy / Cognitive Load,unclear meaning/confusing,Semantic Clarity
VASTJ.320.9.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.320.9.png,Grid,"Color, Symbol, and Texture Details",unclear color meaning,Color Palette & Contrast
v487_n7405_7_f1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v487_n7405_7_f1.png,Line,Visual Encoding Clarity; Semantics / Text Legibility,error bars; readability,Graphical Forms & Primitives; Typography & Readability
