imageName,VisType,originalPhrases,originalSentiments,subj_raw,subj_synset,subj_category,subj_attrs,pred_raw,pred_canon,obj_raw,obj_synset,obj_category,obj_attrs,sentiment,topic
InfoVisJ.401.12.png,Node-link,More elements; a cluster of information; showing information in text; network; scientific method,(+); (+); (+); (+); (+),network,structure.link,structure,network_structure_present; requires_domain_knowledge,requires_scientific_interpretation,requires_scientific_interpretation,cluster,structure.region,structure,dense_cluster_of_elements,[+],Schema
InfoVisJ.339.10.png,Node-link,"numbers, sticks and boxes; the distribution of numbers; the ratio between them; more information shown; more time to understand; visually more details",(+); (+); (+); (+); (+); (+),sticks,mark.bar,mark,multiple_stick_elements,combined_with,combined_with,boxes,mark.shape,mark,multiple_box_elements; visually_more_details,[+],Visual Encoding Clarity
InfoVisJ.339.10.png,Node-link,"numbers, sticks and boxes; the distribution of numbers; the ratio between them; more information shown; more time to understand; visually more details",(+); (+); (+); (+); (+); (+),numbers,content.number,content,distributed_numeric_labels; more_time_to_understand,annotates,describes,boxes,mark.shape,mark,multiple_box_elements; visually_more_details,[+],Semantics / Text Legibility
InfoVisJ.339.10.png,Node-link,"numbers, sticks and boxes; the distribution of numbers; the ratio between them; more information shown; more time to understand; visually more details",(+); (+); (+); (+); (+); (+),distribution,content.data,content,spread_of_values_shown,increases_information_in,increases_information_in,boxes,mark.shape,mark,multiple_box_elements; visually_more_details,[+],Data Density / Image Clutter
InfoVisJ.339.10.png,Node-link,"numbers, sticks and boxes; the distribution of numbers; the ratio between them; more information shown; more time to understand; visually more details",(+); (+); (+); (+); (+); (+),ratio,content.number,content,ratio_information_present,adds_cognitive_load_to,adds_cognitive_load_to,numbers,content.number,content,distributed_numeric_labels; more_time_to_understand,[+],Immediacy / Cognitive Load
VASTJ.1448.5.png,Node-link,Num of objects/words; how objects spread; words,(-); (-); (-),words,text.label,text,few_words_present; low_object_count,spread_across,spread_across,layout,structure.layout,structure,spread_out_distribution,[-],Visual Encoding Clarity
vis796.png,Node-link,too many lines; similar colors; Can't tell what the graph is trying to say,(+); (+); (+),lines,mark.line,mark,excessive_line_count; visually_cluttered_overlap,obscured_by,obscured_by,color_encoding,property.color,property,similar_colors_used; low_color_distinguishability,[+],"Color, Symbol, and Texture Details"
vis796.png,Node-link,too many lines; similar colors; Can't tell what the graph is trying to say,(+); (+); (+),lines,mark.line,mark,excessive_line_count; visually_cluttered_overlap,contributes_to_confusion_in,contributes_to_confusion_in,chart,whole.visualization,whole,unclear_message,[+],Immediacy / Cognitive Load
VASTJ.111.5.png,Node-link,information points; I don't understand the chart,(+); (+),data_points,mark.point,mark,multiple_information_points,increases_cognitive_load_of,increases_effort,chart,whole.visualization,whole,difficult_to_interpret,[+],Immediacy / Cognitive Load
InfoVisJ.349.8(4).png,Node-link,No data entry; hard to understand,(+); (+),data_area,structure.region,structure,no_data_present,contributes_to,contributes_to,chart,whole.visualization,whole,hard_to_understand,[+],Immediacy / Cognitive Load
np_11.png,Node-link,Forbes companies; sports team; too many things; Multiple elements; lots of information; different sizes; text; different colors; Num of objects/words; how objects spread; words; a lot of information; more groups; multipe areas of interests,(-); (-); (+); (+); (+); (+); (+); (-); (-); (-); (-); (+); (+); (+),text_labels,text.label,text,high_word_count; words_present,contributes_to,contributes_to,chart,whole.visualization,whole,too_many_elements; lots_of_information; multiple_areas_of_interest; forbes_companies_context; sports_team_context,[+],Immediacy / Cognitive Load
np_11.png,Node-link,Forbes companies; sports team; too many things; Multiple elements; lots of information; different sizes; text; different colors; Num of objects/words; how objects spread; words; a lot of information; more groups; multipe areas of interests,(-); (-); (+); (+); (+); (+); (+); (-); (-); (-); (-); (+); (+); (+),data_elements,content.data,content,different_sizes; objects_spread_across_space; manageable_object_count,varies_in_size_within,varies_in_size_within,chart,whole.visualization,whole,too_many_elements; lots_of_information; multiple_areas_of_interest; forbes_companies_context; sports_team_context,[+],Visual Encoding Clarity
np_11.png,Node-link,Forbes companies; sports team; too many things; Multiple elements; lots of information; different sizes; text; different colors; Num of objects/words; how objects spread; words; a lot of information; more groups; multipe areas of interests,(-); (-); (+); (+); (+); (+); (+); (-); (-); (-); (-); (+); (+); (+),groups,content.category,content,more_groups_present,increases_complexity_of,increases_complexity,chart,whole.visualization,whole,too_many_elements; lots_of_information; multiple_areas_of_interest; forbes_companies_context; sports_team_context,[+],Data Density / Image Clutter
np_11.png,Node-link,Forbes companies; sports team; too many things; Multiple elements; lots of information; different sizes; text; different colors; Num of objects/words; how objects spread; words; a lot of information; more groups; multipe areas of interests,(-); (-); (+); (+); (+); (+); (+); (-); (-); (-); (-); (+); (+); (+),colors,property.color,property,different_colors_used,differentiates_elements_in,differentiates_elements_in,chart,whole.visualization,whole,too_many_elements; lots_of_information; multiple_areas_of_interest; forbes_companies_context; sports_team_context,[-],"Color, Symbol, and Texture Details"
np_11.png,Node-link,Forbes companies; sports team; too many things; Multiple elements; lots of information; different sizes; text; different colors; Num of objects/words; how objects spread; words; a lot of information; more groups; multipe areas of interests,(-); (-); (+); (+); (+); (+); (+); (-); (-); (-); (-); (+); (+); (+),data_elements,content.data,content,different_sizes; objects_spread_across_space; manageable_object_count,spread_across,spread_across,chart,whole.visualization,whole,too_many_elements; lots_of_information; multiple_areas_of_interest; forbes_companies_context; sports_team_context,[-],Aesthetics Uncertainty
vis567.png,Node-link,all new to me; not common sense; don't understand,(+); (+); (+),chart_content,whole.visualization,whole,non_intuitive_representation,causes_comprehension_failure,causes_comprehension_failure,visualization,whole.visualization,whole,unfamiliar_to_viewer; requires_specialized_knowledge; high_cognitive_effort_required,[+],Immediacy / Cognitive Load
vis567.png,Node-link,all new to me; not common sense; don't understand,(+); (+); (+),encoding_scheme,property.encoding,property,difficult_to_interpret,lacks_common_sense_mapping,lacks_common_sense_mapping,chart_content,whole.visualization,whole,non_intuitive_representation,[+],Schema
InfoVisJ.2072.7.png,Node-link,cleaner; tidier; like the colors; unsure what the image is about,(-); (-); (-); (-),layout,structure.layout,structure,tidy_organized_layout,reduces_perceived_clutter_of,reduces_perceived_clutter_of,chart,whole.visualization,whole,clean_visual_appearance,[-],Aesthetics Uncertainty
InfoVisJ.2072.7.png,Node-link,cleaner; tidier; like the colors; unsure what the image is about,(-); (-); (-); (-),color_scheme,property.color,property,appealing_color_choices,positively_received_within,positively_received_within,chart,whole.visualization,whole,clean_visual_appearance,[-],"Color, Symbol, and Texture Details"
InfoVisJ.2072.7.png,Node-link,cleaner; tidier; like the colors; unsure what the image is about,(-); (-); (-); (-),title_or_label,text.label,text,unclear_subject_matter,fails_to_clarify_topic_of,fails_to_clarify,chart,whole.visualization,whole,clean_visual_appearance,[-],Immediacy / Cognitive Load
InfoVisJ.1063.13.png,Node-link,many lines; more pleasing; only has black; easier to understand,(+); (-); (-); (-),color_scheme,property.color,property,only_black_color,reduces_clutter_in,reduces_clutter_in,lines,mark.line,mark,high_line_count,[-],"Color, Symbol, and Texture Details"
InfoVisJ.1063.13.png,Node-link,many lines; more pleasing; only has black; easier to understand,(+); (-); (-); (-),lines,mark.line,mark,high_line_count,increases_clutter_of,increases_clutter_of,chart,whole.visualization,whole,more_visually_pleasing; easier_to_understand,[+],Data Density / Image Clutter
VASTJ.160.2.png,Node-link,A lot of lines; a lot of numbers; no axes; A lot of colors; difficult to understand; more messy; more colors; less clear information,(+); (+); (+); (+); (+); (+); (+); (+),lines,mark.line,mark,high_line_quantity; visually_cluttered_overlap,contributes_to_clutter_with,contributes_to_clutter_with,colors,property.color,property,many_colors_used; high_color_variety,[+],Data Density / Image Clutter
VASTJ.160.2.png,Node-link,A lot of lines; a lot of numbers; no axes; A lot of colors; difficult to understand; more messy; more colors; less clear information,(+); (+); (+); (+); (+); (+); (+); (+),axes,furniture.axes,furniture,axes_absent,absence_increases_confusion_in,absence_increases_confusion_in,layout,structure.layout,structure,difficult_to_interpret; less_clear_information; messy_visual_layout,[+],Visual Encoding Clarity
VASTJ.160.2.png,Node-link,A lot of lines; a lot of numbers; no axes; A lot of colors; difficult to understand; more messy; more colors; less clear information,(+); (+); (+); (+); (+); (+); (+); (+),numbers,content.number,content,high_numeric_density,adds_density_to,adds_density_to,layout,structure.layout,structure,difficult_to_interpret; less_clear_information; messy_visual_layout,[+],Semantics / Text Legibility
VASTJ.160.2.png,Node-link,A lot of lines; a lot of numbers; no axes; A lot of colors; difficult to understand; more messy; more colors; less clear information,(+); (+); (+); (+); (+); (+); (+); (+),colors,property.color,property,many_colors_used; high_color_variety,increases_cognitive_load_in,increases_cognitive_load_in,layout,structure.layout,structure,difficult_to_interpret; less_clear_information; messy_visual_layout,[+],Immediacy / Cognitive Load
VisC.375.9(3).png,Node-link,clear connection; lines; nodes,(-); (+); (-),nodes,mark.node,mark,limited_node_count,has_clear_connection_via,has_clear_connection_via,lines,mark.line,mark,multiple_lines_present,[-],Visual Encoding Clarity
VisC.375.9(2).png,Node-link,the 2 point of each element; clearly see,(-); (-),data_points,mark.point,mark,clearly_visible,reduces_clutter_in,reduces_clutter_in,data_elements,content.data,content,limited_to_two_points,[-],Data Density / Image Clutter
VisC.389.1(3).png,Node-link,more details; less straightforward,(+); (+),data_details,content.data,content,high_detail_density,increases_cognitive_load_of,increases_effort,visualization,whole.visualization,whole,not_immediately_interpretable,[+],Immediacy / Cognitive Load
InfoVisJ.349.8.png,Node-link,there was not any text; at first glance the dots were hard to visualise; i am not sure I would have selected same image; it would be hard to connect this; not as sure on this one,(+); (+); (+); (+); (+),text_labels,text.label,text,absent_text_elements,missing_from,missing_from,chart,whole.visualization,whole,unclear_overall_interpretation; uncertain_image_selection,[+],Semantics / Text Legibility
InfoVisJ.349.8.png,Node-link,there was not any text; at first glance the dots were hard to visualise; i am not sure I would have selected same image; it would be hard to connect this; not as sure on this one,(+); (+); (+); (+); (+),dots,mark.point,mark,hard_to_visualise; visually_ambiguous_marks,difficult_to_connect_to_meaning,difficult_to_connect_to_meaning,chart,whole.visualization,whole,unclear_overall_interpretation; uncertain_image_selection,[+],Immediacy / Cognitive Load
VASTJ.1407.9.png,Node-link,Too many lines; Too many sections; wording on chart; various shades of color; More line crossing each others; line and scale; simple structure,(+); (+); (+); (+); (+); (+); (-),lines,mark.line,mark,excessive_line_count; lines_cross_each_other,intersects_with,intersects_with,lines,mark.line,mark,excessive_line_count; lines_cross_each_other,[+],Aesthetics Uncertainty
VASTJ.1407.9.png,Node-link,Too many lines; Too many sections; wording on chart; various shades of color; More line crossing each others; line and scale; simple structure,(+); (+); (+); (+); (+); (+); (-),lines,mark.line,mark,excessive_line_count; lines_cross_each_other,combined_with,combined_with,scale,furniture.scale,furniture,scale_adds_complexity,[+],Visual Encoding Clarity
VASTJ.1407.9.png,Node-link,Too many lines; Too many sections; wording on chart; various shades of color; More line crossing each others; line and scale; simple structure,(+); (+); (+); (+); (+); (+); (-),color_shading,property.color,property,various_color_shades,differentiates,differentiates,sections,structure.region,structure,too_many_sections,[+],"Color, Symbol, and Texture Details"
VASTJ.1407.9.png,Node-link,Too many lines; Too many sections; wording on chart; various shades of color; More line crossing each others; line and scale; simple structure,(+); (+); (+); (+); (+); (+); (-),text_labels,text.label,text,dense_chart_wording,clutters,clutters,chart_structure,whole.visualization,whole,simple_overall_structure,[+],Semantics / Text Legibility
InfoVisJ.349.1(3).png,Node-link,apparent flow; pattern,(-); (+),flow_pattern,structure.pattern,structure,apparent_flow_present; complex_pattern,reduces_cognitive_load_via,reduces_cognitive_load_via,visualization,whole.visualization,whole,,[-],Immediacy / Cognitive Load
InfoVisJ.349.1(3).png,Node-link,apparent flow; pattern,(-); (+),flow_pattern,structure.pattern,structure,apparent_flow_present; complex_pattern,increases_complexity_through,increases_complexity_through,visualization,whole.visualization,whole,,[+],Aesthetics Uncertainty
InfoVisJ.1257.5.png,Node-link,layout of the image; more information,(+); (+),data_content,content.data,content,high_information_volume,increases_cognitive_load_of,increases_effort,chart,whole.visualization,whole,complex_layout_structure,[+],Immediacy / Cognitive Load
wsj91.png,Node-link,full map; made less sense,(+); (+),map,whole.visualization,whole,full_map_coverage; difficult_to_interpret,causes_interpretive_confusion,causes_interpretive_confusion,geographic_regions,structure.region,structure,spatially_complex_layout,[+],Immediacy / Cognitive Load
VASTJ.1.5.png,Node-link,jumble of dots and colors; 4 different center points; dots; colors,(+); (+); (-); (+),dots,mark.point,mark,jumbled_visual_arrangement; simple_mark_type,mixed_with,co_occurs_with,colors,property.color,property,multiple_colors_present,[+],Aesthetics Uncertainty
VASTJ.1.5.png,Node-link,jumble of dots and colors; 4 different center points; dots; colors,(+); (+); (-); (+),dots,mark.point,mark,jumbled_visual_arrangement; simple_mark_type,clustered_around,clustered_around,center_points,mark.point,mark,four_distinct_centers,[+],Visual Encoding Clarity
VASTJ.1.5.png,Node-link,jumble of dots and colors; 4 different center points; dots; colors,(+); (+); (-); (+),colors,property.color,property,multiple_colors_present,differentiates,differentiates,center_points,mark.point,mark,four_distinct_centers,[+],"Color, Symbol, and Texture Details"
np_48.png,Node-link,"Significantly more information is processed in the image, making it more difficult to capture",?,data_content,content.data,content,high_information_volume,increases_cognitive_load_of,increases_effort,visualization,whole.visualization,whole,difficult_to_capture; increased_processing_demand,[+],Immediacy / Cognitive Load
v488_n7410_15_f3.png,Node-link,Lots of lines out of other lines; a little bit busier; information in a small space; a lot of word; a lot of colors; all very different,(+); (+); (+); (+); (+); (+),lines,mark.line,mark,branching_nested_lines; visually_busy_layout,branches_into,branches_into,lines,mark.line,mark,branching_nested_lines; visually_busy_layout,[+],Visual Encoding Clarity
v488_n7410_15_f3.png,Node-link,Lots of lines out of other lines; a little bit busier; information in a small space; a lot of word; a lot of colors; all very different,(+); (+); (+); (+); (+); (+),text_labels,text.label,text,high_word_count,crowds,crowds,chart_area,mark.area,mark,dense_information_small_space,[+],Semantics / Text Legibility
v488_n7410_15_f3.png,Node-link,Lots of lines out of other lines; a little bit busier; information in a small space; a lot of word; a lot of colors; all very different,(+); (+); (+); (+); (+); (+),color_encoding,property.color,property,many_distinct_colors; all_colors_very_different,increases_clutter_in,increases_clutter_in,chart_area,mark.area,mark,dense_information_small_space,[+],Aesthetics Uncertainty
v488_n7410_15_f3.png,Node-link,Lots of lines out of other lines; a little bit busier; information in a small space; a lot of word; a lot of colors; all very different,(+); (+); (+); (+); (+); (+),lines,mark.line,mark,branching_nested_lines; visually_busy_layout,packed_within,packed_within,chart_area,mark.area,mark,dense_information_small_space,[+],Data Density / Image Clutter
v488_n7410_15_f3.png,Node-link,Lots of lines out of other lines; a little bit busier; information in a small space; a lot of word; a lot of colors; all very different,(+); (+); (+); (+); (+); (+),legend,furniture.legend,furniture,,adds_text_to,adds_text_to,chart_area,mark.area,mark,dense_information_small_space,[+],Semantics / Text Legibility
v483_n7390_14_f3.png,Node-link,a lot of different species; evolutionary tree; lineages; phylogenetic tree,(+); (+); (+); (+),phylogenetic_tree,structure.hierarchy,structure,evolutionary_tree_structure; requires_domain_knowledge,contains,contains,lineages,structure.hierarchy,structure,multiple_lineages_present,[+],Data Density / Image Clutter
v483_n7390_14_f3.png,Node-link,a lot of different species; evolutionary tree; lineages; phylogenetic tree,(+); (+); (+); (+),phylogenetic_tree,structure.hierarchy,structure,evolutionary_tree_structure; requires_domain_knowledge,labeled_by,labeled_by,species_labels,text.label,text,many_different_species; high_label_density,[+],Semantics / Text Legibility
v483_n7390_14_f3.png,Node-link,a lot of different species; evolutionary tree; lineages; phylogenetic tree,(+); (+); (+); (+),lineages,structure.hierarchy,structure,multiple_lineages_present,represented_by,represented_by,branches,structure.link,structure,complex_branching_pattern,[+],Visual Encoding Clarity
v483_n7390_14_f3.png,Node-link,a lot of different species; evolutionary tree; lineages; phylogenetic tree,(+); (+); (+); (+),phylogenetic_tree,structure.hierarchy,structure,evolutionary_tree_structure; requires_domain_knowledge,increases_cognitive_load,increases_effort,species_labels,text.label,text,many_different_species; high_label_density,[+],Immediacy / Cognitive Load
InfoVisJ.2486.8.png,Node-link,lines; relationships; data visualizations; network; color scheme; dots,(+); (-); (-); (+); (-); (-),lines,mark.line,mark,numerous_connecting_lines,increases_clutter_in,increases_clutter_in,network,structure.link,structure,complex_network_structure,[+],Aesthetics Uncertainty
InfoVisJ.2486.8.png,Node-link,lines; relationships; data visualizations; network; color scheme; dots,(+); (-); (-); (+); (-); (-),dots,mark.point,mark,simple_node_markers,connected_by,connected_by,lines,mark.line,mark,numerous_connecting_lines,[+],Data Density / Image Clutter
InfoVisJ.2486.8.png,Node-link,lines; relationships; data visualizations; network; color scheme; dots,(+); (-); (-); (+); (-); (-),color_scheme,property.color,property,clear_color_differentiation,aids_interpretation_of,aids_interpretation,relationships,structure.link,structure,readable_relationships,[-],"Color, Symbol, and Texture Details"
InfoVisJ.2486.8.png,Node-link,lines; relationships; data visualizations; network; color scheme; dots,(+); (-); (-); (+); (-); (-),relationships,structure.link,structure,readable_relationships,clarified_within,clarified_within,data_visualization,content.data,content,familiar_visualization_type,[-],Semantics / Text Legibility
InfoVisC.219.8.png,Node-link,number of details; element size; shapes and contrasts,(-); (-); (+),shapes,mark.shape,mark,varied_shapes_present; high_contrast_marks,increases_visual_complexity_of,increases_complexity,chart,whole.visualization,whole,low_detail_count,[+],Aesthetics Uncertainty
InfoVisC.219.8.png,Node-link,number of details; element size; shapes and contrasts,(-); (-); (+),data_elements,content.data,content,large_element_size,reduces_clutter_in,reduces_clutter_in,chart,whole.visualization,whole,low_detail_count,[-],Data Density / Image Clutter
InfoVisJ.1063.13(3).png,Node-link,No legends; a lot of colors,(+); (+),color_encoding,property.color,property,high_color_variety,lacks_explanatory,lacks_explanatory,legend,furniture.legend,furniture,legend_absent,[+],Immediacy / Cognitive Load
VASTJ.1448.5(2).png,Node-link,The inclusion of connections between different points in the image; jumped out to me as instantly making it more complex.,(+); (+),connections,structure.link,structure,links_between_points; instantly_increases_complexity,connects_between,connects_between,data_points,mark.point,mark,,[+],Visual Encoding Clarity
VASTJ.1.10.png,Node-link,too detailed; too detailed to make out information,(+); (+),data_elements,content.data,content,too_dense_to_read; information_hard_to_extract,overwhelms,overwhelms,visualization,whole.visualization,whole,excessively_detailed,[+],Aesthetics Uncertainty
VASTJ.1.10.png,Node-link,too detailed; too detailed to make out information,(+); (+),visualization,whole.visualization,whole,excessively_detailed,impedes_interpretation_of,impedes_interpretation_of,data_elements,content.data,content,too_dense_to_read; information_hard_to_extract,[+],Immediacy / Cognitive Load
vis216.png,Node-link,Mix of images and words; The level of information,(+); (+),images,whole.visualization,whole,visual_image_elements_present,mixed_with,co_occurs_with,text_labels,text.label,text,word_elements_present,[+],Aesthetics Uncertainty
vis216.png,Node-link,Mix of images and words; The level of information,(+); (+),information_content,content.data,content,high_information_volume,increases_cognitive_load_of,increases_effort,text_labels,text.label,text,word_elements_present,[+],Immediacy / Cognitive Load
InfoVisJ.1569.6.png,Point,The line allows for processing; fast readability,(+); (-),line,mark.line,mark,enables_visual_processing,contributes_to_processing_of,contributes_to_processing_of,chart,whole.visualization,whole,fast_readability,[+],Visual Encoding Clarity
wsj533.png,Point,clear and concise; easier to read,(-); (-),text_labels,text.label,text,easy_to_read,contributes_to,contributes_to,chart,whole.visualization,whole,clear_and_concise_layout,[-],Immediacy / Cognitive Load
vis673.png,Node-link,Initial (intuitive) attractiveness to actually delve into the image and analyze it; Expected time and cognitive load to understand the logic of presentation; Expected time and cognitive load to understand the key takeaway of/ key patterns suggested by the image (separating information from noise); Expected time and cognitive load to understand the majority of information in the image (separating information from noise),(-); (+); (+); (+),visualization,whole.visualization,whole,initially_visually_attractive; invites_deeper_analysis,requires_extended_time_to_understand,requires_extended_time_to_understand,presentation_logic,structure.layout,structure,high_cognitive_load_to_decode; complex_presentation_logic,[+],Immediacy / Cognitive Load
vis673.png,Node-link,Initial (intuitive) attractiveness to actually delve into the image and analyze it; Expected time and cognitive load to understand the logic of presentation; Expected time and cognitive load to understand the key takeaway of/ key patterns suggested by the image (separating information from noise); Expected time and cognitive load to understand the majority of information in the image (separating information from noise),(-); (+); (+); (+),data_area,structure.region,structure,,obscures,obscures,key_patterns,structure.pattern,structure,difficult_to_extract_takeaway,[+],Data Density / Image Clutter
vis673.png,Node-link,Initial (intuitive) attractiveness to actually delve into the image and analyze it; Expected time and cognitive load to understand the logic of presentation; Expected time and cognitive load to understand the key takeaway of/ key patterns suggested by the image (separating information from noise); Expected time and cognitive load to understand the majority of information in the image (separating information from noise),(-); (+); (+); (+),information_noise,content.data,content,signal_noise_separation_hard,increases_cognitive_effort_in,increases_cognitive_effort_in,data_area,structure.region,structure,,[+],Immediacy / Cognitive Load
v488_n7413_12_f2.png,Point,many data points; different shapes of data points; ambiguous numbers; more words; take longer to decode,(+); (+); (+); (+); (+),point_shapes,mark.point,mark,multiple_distinct_shapes,increases_visual_complexity_of,increases_complexity,data_points,mark.point,mark,high_data_point_count,[+],Visual Encoding Clarity
v488_n7413_12_f2.png,Point,many data points; different shapes of data points; ambiguous numbers; more words; take longer to decode,(+); (+); (+); (+); (+),numeric_labels,text.label,text,ambiguous_numeric_values,contributes_to_ambiguity_in,contributes_to_ambiguity_in,chart,whole.visualization,whole,requires_extended_decoding,[+],Semantics / Text Legibility
v488_n7413_12_f2.png,Point,many data points; different shapes of data points; ambiguous numbers; more words; take longer to decode,(+); (+); (+); (+); (+),text_elements,text.label,text,high_word_count,prolongs_decoding_of,prolongs_decoding_of,chart,whole.visualization,whole,requires_extended_decoding,[+],Immediacy / Cognitive Load
InfoVisC.157.1.png,Point,too many subplots; lack of describing information; small fonts; wasn't clear what is going on; unlikely be able to interpret,(+); (+); (+); (+); (+),subplots,structure.panel,structure,excessive_subplot_count,increases_clutter_in,increases_clutter_in,overall_visualization,whole.visualization,whole,unclear_visual_content; unlikely_to_interpret,[+],Data Density / Image Clutter
InfoVisC.157.1.png,Point,too many subplots; lack of describing information; small fonts; wasn't clear what is going on; unlikely be able to interpret,(+); (+); (+); (+); (+),labels_annotations,text.label,text,lacks_describing_information,contributes_to_ambiguity_of,contributes_to_ambiguity_of,overall_visualization,whole.visualization,whole,unclear_visual_content; unlikely_to_interpret,[+],Semantics / Text Legibility
InfoVisC.157.1.png,Point,too many subplots; lack of describing information; small fonts; wasn't clear what is going on; unlikely be able to interpret,(+); (+); (+); (+); (+),fonts,property.font_style,property,small_font_size,reduces_legibility_of,reduces_legibility_of,labels_annotations,text.label,text,lacks_describing_information,[+],Semantics / Text Legibility
wsj294.png,Point,"Cluttered Labels and Annotations; Excessive Data Points; excessively crowded or overlapping; too many data points; too much data; labels, titles, and annotations; Poor Color Choices; poorly contrasting colors; too many colors; more going on; less visually appealing; harder to discern information",(+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+),data_points,mark.point,mark,excessive_data_points; too_much_data; crowded_overlapping_elements,causes_difficulty_discerning,causes_difficulty_discerning,labels,text.label,text,cluttered_labels; overlapping_text,[+],Immediacy / Cognitive Load
wsj294.png,Point,"Cluttered Labels and Annotations; Excessive Data Points; excessively crowded or overlapping; too many data points; too much data; labels, titles, and annotations; Poor Color Choices; poorly contrasting colors; too many colors; more going on; less visually appealing; harder to discern information",(+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+),labels,text.label,text,cluttered_labels; overlapping_text,overlaps_with,overlaps_with,annotations,text.annotation,text,excessive_annotations,[+],Aesthetics Uncertainty
wsj294.png,Point,"Cluttered Labels and Annotations; Excessive Data Points; excessively crowded or overlapping; too many data points; too much data; labels, titles, and annotations; Poor Color Choices; poorly contrasting colors; too many colors; more going on; less visually appealing; harder to discern information",(+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+),color_scheme,property.color,property,poorly_contrasting_colors; too_many_colors; poor_color_choices,increases_cognitive_load_of,increases_effort,data_points,mark.point,mark,excessive_data_points; too_much_data; crowded_overlapping_elements,[+],Immediacy / Cognitive Load
wsj294.png,Point,"Cluttered Labels and Annotations; Excessive Data Points; excessively crowded or overlapping; too many data points; too much data; labels, titles, and annotations; Poor Color Choices; poorly contrasting colors; too many colors; more going on; less visually appealing; harder to discern information",(+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+),annotations,text.annotation,text,excessive_annotations,contributes_to_clutter_with,contributes_to_clutter_with,labels,text.label,text,cluttered_labels; overlapping_text,[+],Data Density / Image Clutter
wsj294.png,Point,"Cluttered Labels and Annotations; Excessive Data Points; excessively crowded or overlapping; too many data points; too much data; labels, titles, and annotations; Poor Color Choices; poorly contrasting colors; too many colors; more going on; less visually appealing; harder to discern information",(+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+),data_points,mark.point,mark,excessive_data_points; too_much_data; crowded_overlapping_elements,makes_harder_to_read,makes_harder_to_read,legend,furniture.legend,furniture,less_visually_appealing,[+],Visual Encoding Clarity
whoK22.png,Point,lines going in different directiopns and amounts; harder to follow the sense of the graphic,(+); (+),lines,mark.line,mark,multiple_directions; varying_amounts,increases_difficulty_of,increases_complexity,graphic,whole.visualization,whole,difficult_to_follow,[+],Immediacy / Cognitive Load
InfoVisJ.989.8.png,Point,more information labeled; more legible,(+); (+),labels,text.label,text,more_information_labeled,increases_data_density,increases_data_density,text,text.label,text,more_legible,[+],Data Density / Image Clutter
vis652.png,Point,one more bit of info; only has 4 data points; more text; not as simple color wise; less intuitive; hard to differentiate; Different font sizes; Small font sizes; More colors; Bad color choice in regard to contrasts; Less clear writing; not simple data; Difference of clarity; composition is more convoluted; not simple color wise; Busier layout; More unrelated data elements; Text on top of pictures,(-); (-); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+),text_labels,text.label,text,more_text_present; different_font_sizes; small_font_sizes; less_clear_writing,overlaid_on,overlaid_on,background_images,structure.background,structure,,[+],Aesthetics Uncertainty
vis652.png,Point,one more bit of info; only has 4 data points; more text; not as simple color wise; less intuitive; hard to differentiate; Different font sizes; Small font sizes; More colors; Bad color choice in regard to contrasts; Less clear writing; not simple data; Difference of clarity; composition is more convoluted; not simple color wise; Busier layout; More unrelated data elements; Text on top of pictures,(-); (-); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+),color_scheme,property.color,property,more_colors_used; bad_contrast_color_choice; not_simple_color_wise; hard_to_differentiate,reduces_clarity_of,reduces_clarity_of,data_points,mark.point,mark,only_four_data_points; not_simple_data,[+],Visual Encoding Clarity
vis652.png,Point,one more bit of info; only has 4 data points; more text; not as simple color wise; less intuitive; hard to differentiate; Different font sizes; Small font sizes; More colors; Bad color choice in regard to contrasts; Less clear writing; not simple data; Difference of clarity; composition is more convoluted; not simple color wise; Busier layout; More unrelated data elements; Text on top of pictures,(-); (-); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+),layout,structure.layout,structure,busier_layout; composition_more_convoluted; more_unrelated_data_elements; less_intuitive_overall,increases_cognitive_load_of,increases_effort,legend,furniture.legend,furniture,,[+],Immediacy / Cognitive Load
vis652.png,Point,one more bit of info; only has 4 data points; more text; not as simple color wise; less intuitive; hard to differentiate; Different font sizes; Small font sizes; More colors; Bad color choice in regard to contrasts; Less clear writing; not simple data; Difference of clarity; composition is more convoluted; not simple color wise; Busier layout; More unrelated data elements; Text on top of pictures,(-); (-); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+),text_labels,text.label,text,more_text_present; different_font_sizes; small_font_sizes; less_clear_writing,contributes_to_difference_in_clarity_of,contributes_to_difference_in_clarity_of,layout,structure.layout,structure,busier_layout; composition_more_convoluted; more_unrelated_data_elements; less_intuitive_overall,[+],Semantics / Text Legibility
