section,subcategory,term,n_images
visual_relationships,relationship,hierarchy --reduces_cognitive_load_of--> visualization,1
visual_relationships,relationship,hierarchy --represented_by--> link,1
visual_relationships,relationship,label --absent_from--> shape,1
visual_relationships,relationship,label --accompanies--> visualization,1
visual_relationships,relationship,label --adds_cognitive_load_to--> link,1
visual_relationships,relationship,label --adds_cognitive_load_with--> annotation,1
visual_relationships,relationship,label --adds_density_to--> axes,1
visual_relationships,relationship,label --adds_density_to--> point,1
visual_relationships,relationship,label --adds_information_density_to--> visualization,1
visual_relationships,relationship,label --adds_information_elements_to--> visualization,1
visual_relationships,relationship,label --adds_reading_burden_to--> visualization,1
visual_relationships,relationship,label --affects_readability_of--> visualization,1
visual_relationships,relationship,label --arranged_in_complex_order--> visualization,1
visual_relationships,relationship,label --associated_with--> domain,1
visual_relationships,relationship,label --associated_with--> point,1
visual_relationships,relationship,label --clarifies_content_of--> visualization,1
visual_relationships,relationship,label --clutters--> shape,1
visual_relationships,relationship,label --clutters--> visualization,1
visual_relationships,relationship,label --combined_with--> color,1
visual_relationships,relationship,label --combined_with--> number,1
visual_relationships,relationship,label --combined_with--> visualization,1
visual_relationships,relationship,label --complicates_reading_of--> axes,1
visual_relationships,relationship,label --contributes_to--> color,1
visual_relationships,relationship,label --contributes_to_ambiguity_in--> visualization,1
visual_relationships,relationship,label --contributes_to_clarity_of--> visualization,1
visual_relationships,relationship,label --contributes_to_difference_in_clarity_of--> layout,1
visual_relationships,relationship,label --crowds--> area,1
visual_relationships,relationship,label --crowds_around--> point,1
visual_relationships,relationship,label --densely_packed_in--> bar,1
visual_relationships,relationship,label --differ_semantically_within--> label,1
visual_relationships,relationship,label --difficult_to_read_within--> grid,1
visual_relationships,relationship,label --encodes_higher_frequency_than--> label,1
visual_relationships,relationship,label --facilitates_interpretation_of--> visualization,1
visual_relationships,relationship,label --fails_to_clarify--> data,1
visual_relationships,relationship,label --fails_to_clarify--> visualization,1
visual_relationships,relationship,label --fills--> shape,1
visual_relationships,relationship,label --hinders_comprehension_of--> visualization,1
visual_relationships,relationship,label --increases_clutter_of--> visualization,1
visual_relationships,relationship,label --increases_clutter_on--> visualization,1
visual_relationships,relationship,label --increases_cognitive_effort_of--> visualization,1
visual_relationships,relationship,label --increases_cognitive_load_alongside--> shape,1
visual_relationships,relationship,label --increases_cognitive_load_in--> visualization,1
visual_relationships,relationship,label --increases_cognitive_load_with--> color,1
visual_relationships,relationship,label --increases_data_density--> label,1
visual_relationships,relationship,label --increases_load_alongside--> color,1
visual_relationships,relationship,label --increases_reading_load_of--> visualization,1
visual_relationships,relationship,label --labels_multiple--> axes,1
visual_relationships,relationship,label --lacks_consistency_with--> shape,1
visual_relationships,relationship,label --lacks_context_in--> visualization,1
visual_relationships,relationship,label --lacks_numeric_identifiers_on--> data,1
visual_relationships,relationship,label --missing_from--> visualization,1
visual_relationships,relationship,label --overlaid_on--> background,1
visual_relationships,relationship,label --overlaps_with--> annotation,1
visual_relationships,relationship,label --overlaps_with--> region,1
visual_relationships,relationship,label --packed_into--> visualization,1
visual_relationships,relationship,label --partially_clarifies--> shape,1
visual_relationships,relationship,label --partially_offset_by_clarity_of--> legend,1
visual_relationships,relationship,label --prolongs_decoding_of--> visualization,1
visual_relationships,relationship,label --provides_information_for--> hierarchy,1
visual_relationships,relationship,label --reduces_interpretability_of--> visualization,1
visual_relationships,relationship,label --reduces_legibility_of--> visualization,1
visual_relationships,relationship,label --reduces_visual_clutter--> panel,1
visual_relationships,relationship,label --rendered_in--> font_style,1
visual_relationships,relationship,label --requires_extended_processing_in--> visualization,1
visual_relationships,relationship,label --spread_across--> layout,1
visual_relationships,relationship,label --supports_interpretation_of--> visualization,1
visual_relationships,relationship,label --too_small_to_identify--> line,1
visual_relationships,relationship,label --varies_in_size_across--> label,1
visual_relationships,relationship,layout --absence_of--> number,1
visual_relationships,relationship,layout --adds_structural_complexity_to--> visualization,1
visual_relationships,relationship,layout --appears_mixed_up_within--> visualization,1
visual_relationships,relationship,layout --composed_of_many--> panel,1
visual_relationships,relationship,layout --contributes_disorder_to--> visualization,1
visual_relationships,relationship,layout --contributes_to--> texture,1
visual_relationships,relationship,layout --contributes_to_clutter_of--> label,1
visual_relationships,relationship,layout --contributes_to_clutter_of--> visualization,1
visual_relationships,relationship,layout --contributes_to_cognitive_load_of--> visualization,1
visual_relationships,relationship,layout --facilitates_comprehension_of--> data,1
visual_relationships,relationship,layout --hinders_visibility_of--> data,1
visual_relationships,relationship,layout --increases_difficulty_interpreting--> data,1
visual_relationships,relationship,layout --increases_difficulty_tracing--> line,1
visual_relationships,relationship,layout --makes_harder_to_read--> label,1
visual_relationships,relationship,layout --reduces_cognitive_load_of--> visualization,1
visual_relationships,relationship,layout --reduces_perceived_clutter_of--> visualization,1
visual_relationships,relationship,layout --supports_quick_interpretation_of--> data,1
visual_relationships,relationship,layout --undermines_clarity_of--> visualization,1
visual_relationships,relationship,legend --absent_making_harder_to_decode--> line,1
visual_relationships,relationship,legend --absent_making_harder_to_interpret--> color,1
visual_relationships,relationship,legend --adds_complexity_relative_to--> title,1
visual_relationships,relationship,legend --adds_interpretive_burden_to--> axes,1
visual_relationships,relationship,legend --adds_text_to--> area,1
visual_relationships,relationship,legend --breaks_down_meaning_of--> visualization,1
visual_relationships,relationship,legend --clarifies--> color,1
visual_relationships,relationship,legend --encodes_colors_of--> shape,1
visual_relationships,relationship,legend --encodes_via--> color,1
visual_relationships,relationship,legend --explains--> color,1
visual_relationships,relationship,legend --fails_to_clarify--> data,1
visual_relationships,relationship,legend --fails_to_clarify--> point,1
visual_relationships,relationship,legend --fails_to_clarify--> shape,1
visual_relationships,relationship,legend --lacks_labels_for--> point,1
visual_relationships,relationship,legend --lacks_labels_for--> visualization,1
visual_relationships,relationship,legend --positioned_too_close_to--> point,1
visual_relationships,relationship,legend --reflects_few_colors_in--> color,1
visual_relationships,relationship,legend --required_to_decode--> encoding,1
visual_relationships,relationship,legend --requires_reference_to--> line,1
visual_relationships,relationship,legend --summarizes--> visualization,1
visual_relationships,relationship,legend --too_close_to--> visualization,1
visual_relationships,relationship,line --adds_clutter_to--> shape,1
visual_relationships,relationship,line --adds_clutter_to--> visualization,1
visual_relationships,relationship,line --adds_visual_complexity_to--> visualization,1
visual_relationships,relationship,line --annotated_with--> label,1
visual_relationships,relationship,line --branches_into--> line,1
visual_relationships,relationship,line --causes_confusion_in--> visualization,1
visual_relationships,relationship,line --combined_with--> scale,1
visual_relationships,relationship,line --connects--> label,1
visual_relationships,relationship,line --connects--> shape,1
visual_relationships,relationship,line --contributes_fine_detail_to--> pattern,1
visual_relationships,relationship,line --contributes_to--> visualization,1
visual_relationships,relationship,line --contributes_to_clutter_in--> visualization,1
visual_relationships,relationship,line --contributes_to_clutter_with--> color,1
visual_relationships,relationship,line --contributes_to_clutter_with--> point,1
visual_relationships,relationship,line --contributes_to_clutter_with--> shape,1
visual_relationships,relationship,line --contributes_to_processing_of--> visualization,1
visual_relationships,relationship,line --converge_at--> point,1
visual_relationships,relationship,line --difficult_to_decipher_while--> visualization,1
visual_relationships,relationship,line --easy_to_follow--> visualization,1
visual_relationships,relationship,line --encoded_with--> color,1
visual_relationships,relationship,line --encodes_differences_via--> color,1
visual_relationships,relationship,line --follows_pattern_with--> point,1
visual_relationships,relationship,line --increases_clutter_alongside--> label,1
visual_relationships,relationship,line --increases_clutter_in--> link,1
visual_relationships,relationship,line --increases_clutter_of--> visualization,1
visual_relationships,relationship,line --increases_clutter_with--> point,1
visual_relationships,relationship,line --increases_clutter_with--> shape,1
visual_relationships,relationship,line --increases_interpretive_effort--> visualization,1
visual_relationships,relationship,line --obscured_by--> color,1
visual_relationships,relationship,line --obscures_destination_of--> visualization,1
visual_relationships,relationship,line --overlap_making_hard_to_read--> label,1
visual_relationships,relationship,line --overlaps_with--> line,1
visual_relationships,relationship,line --overwhelms--> visualization,1
visual_relationships,relationship,line --packed_within--> area,1
visual_relationships,relationship,line --plotted_on--> axes,1
visual_relationships,relationship,line --plotted_on--> axis_label,1
visual_relationships,relationship,line --plotted_on--> grid,1
visual_relationships,relationship,line --plotted_within--> axes,1
visual_relationships,relationship,line --reduces_complexity_relative_to--> shape,1
visual_relationships,relationship,line --rendered_as--> visualization,1
visual_relationships,relationship,line --requires_interpretation_within--> visualization,1
visual_relationships,relationship,link --clarified_within--> data,1
visual_relationships,relationship,link --connects_between--> point,1
visual_relationships,relationship,link --contributes_to--> visualization,1
visual_relationships,relationship,link --increases_visual_complexity_in--> point,1
visual_relationships,relationship,link --intersect_and_diverge_within--> link,1
visual_relationships,relationship,link --makes_confusing_to_read--> line,1
visual_relationships,relationship,link --provides_structure_to--> visualization,1
visual_relationships,relationship,link --requires_careful_examination_of--> link,1
visual_relationships,relationship,link --requires_scientific_interpretation--> region,1
visual_relationships,relationship,node --connected_by--> link,1
visual_relationships,relationship,node --has_clear_connection_via--> line,1
visual_relationships,relationship,number --absence_increases_difficulty_of--> visualization,1
visual_relationships,relationship,number --absence_raises_cognitive_load_of--> visualization,1
visual_relationships,relationship,number --absent_from--> visualization,1
visual_relationships,relationship,number --adds_cognitive_load_to--> layout,1
visual_relationships,relationship,number --adds_cognitive_load_to--> number,1
visual_relationships,relationship,number --adds_cognitive_load_to--> visualization,1
visual_relationships,relationship,number --adds_density_to--> layout,1
visual_relationships,relationship,number --adds_detail_to--> data,1
visual_relationships,relationship,number --combined_with--> label,1
visual_relationships,relationship,number --combined_with--> legend,1
visual_relationships,relationship,number --confounds_interpretation_due_to--> label,1
visual_relationships,relationship,number --contributes_to_clutter_in--> number,1
visual_relationships,relationship,number --contributes_to_confusion_in--> visualization,1
visual_relationships,relationship,number --contributes_to_high_density_of--> visualization,1
visual_relationships,relationship,number --contributes_to_readability_of--> visualization,1
visual_relationships,relationship,number --embedded_within--> bar,1
visual_relationships,relationship,number --increases_cognitive_load_alongside--> color,1
visual_relationships,relationship,opacity --causes_confusion_in--> visualization,1
visual_relationships,relationship,panel --clutters--> label,1
visual_relationships,relationship,panel --contains--> area,1
visual_relationships,relationship,panel --contributes_to_clutter_in--> visualization,1
visual_relationships,relationship,panel --increases_clutter_in--> visualization,1
visual_relationships,relationship,panel --increases_clutter_of--> line,1
visual_relationships,relationship,panel --part_of--> pattern,1
visual_relationships,relationship,pattern --contributes_to_disorder_of--> visualization,1
visual_relationships,relationship,pattern --facilitates_understanding_of--> visualization,1
visual_relationships,relationship,pattern --increases_complexity_through--> visualization,1
visual_relationships,relationship,pattern --increases_confusion_in--> shape,1
visual_relationships,relationship,pattern --raises_cognitive_load_of--> visualization,1
visual_relationships,relationship,pattern --reduces_cognitive_load_via--> visualization,1
visual_relationships,relationship,point --adds_detail_to--> visualization,1
visual_relationships,relationship,point --adds_visual_complexity_to--> visualization,1
visual_relationships,relationship,point --arranged_along--> axes,1
visual_relationships,relationship,point --causes_difficulty_discerning--> label,1
visual_relationships,relationship,point --causes_visual_clutter_in--> visualization,1
visual_relationships,relationship,point --clustered_around--> point,1
visual_relationships,relationship,point --clusters_increase_difficulty--> legend,1
visual_relationships,relationship,point --clutters--> background,1
visual_relationships,relationship,point --co_occurs_with--> line,1
visual_relationships,relationship,point --combined_with--> line,1
visual_relationships,relationship,point --connected_by--> line,1
visual_relationships,relationship,point --contributes_clutter_to--> visualization,1
visual_relationships,relationship,point --contributes_to--> layout,1
visual_relationships,relationship,point --contributes_to--> shape,1
visual_relationships,relationship,point --contributes_to_abundance_of--> shape,1
visual_relationships,relationship,point --contributes_to_clutter_in--> visualization,1
visual_relationships,relationship,point --contributes_to_confusion_in--> visualization,1
visual_relationships,relationship,point --creates_clutter_within--> point,1
visual_relationships,relationship,point --creates_depth_in--> pattern,1
visual_relationships,relationship,point --creates_interpretive_uncertainty--> color,1
visual_relationships,relationship,point --differentiated_by--> color,1
visual_relationships,relationship,point --difficult_to_connect_to_meaning--> visualization,1
visual_relationships,relationship,point --does_not_proportionally_encode--> label,1
visual_relationships,relationship,point --encoded_by--> color,1
visual_relationships,relationship,point --exhibits_few--> link,1
visual_relationships,relationship,point --fails_to_convey_meaning_in--> visualization,1
visual_relationships,relationship,point --increases_clutter_in--> region,1
visual_relationships,relationship,point --increases_clutter_relative_to--> axis_label,1
visual_relationships,relationship,point --increases_clutter_via--> color,1
visual_relationships,relationship,point --increases_cognitive_load_via--> annotation,1
visual_relationships,relationship,point --lacks_clear_spatial_structure--> point,1
visual_relationships,relationship,point --lacks_precise_readability_on--> axis_label,1
visual_relationships,relationship,point --limited_quantity_reduces_clutter_in--> visualization,1
visual_relationships,relationship,point --makes_cluttered--> background,1
visual_relationships,relationship,point --makes_harder_to_read--> legend,1
visual_relationships,relationship,point --minimally_populates--> visualization,1
visual_relationships,relationship,point --overlaid_on--> shape,1
visual_relationships,relationship,point --overlaid_on--> visualization,1
visual_relationships,relationship,point --overlaps_obscuring--> point,1
visual_relationships,relationship,point --overlaps_with--> color,1
visual_relationships,relationship,point --overlaps_with--> shape,1
visual_relationships,relationship,point --plotted_along--> axes,1
visual_relationships,relationship,point --plotted_on--> grid,1
visual_relationships,relationship,point --reduces_clutter_in--> data,1
visual_relationships,relationship,point --rendered_with--> encoding,1
visual_relationships,relationship,point --requires_interpretation_effort--> color,1
visual_relationships,relationship,point --simpler_than--> point,1
visual_relationships,relationship,point --spread_across--> data,1
visual_relationships,relationship,point --supports_easy_interpretation_of--> visualization,1
visual_relationships,relationship,region --causes_confusion_on--> visualization,1
visual_relationships,relationship,region --causes_visual_strain_in--> visualization,1
visual_relationships,relationship,region --conceals--> detail,1
visual_relationships,relationship,region --contributes_to--> pattern,1
visual_relationships,relationship,region --contributes_to--> visualization,1
visual_relationships,relationship,region --displayed_on--> visualization,1
visual_relationships,relationship,region --increases_visual_clutter--> link,1
visual_relationships,relationship,region --limits_spread_of--> point,1
visual_relationships,relationship,region --mapped_to--> category,1
visual_relationships,relationship,region --obscures--> pattern,1
visual_relationships,relationship,region --partitions--> visualization,1
visual_relationships,relationship,region --reduces_cognitive_load_of--> visualization,1
visual_relationships,relationship,region --rendered_in--> visualization,1
visual_relationships,relationship,region --supports_quick_understanding_of--> visualization,1
visual_relationships,relationship,scale --affects_legibility_of--> label,1
visual_relationships,relationship,shape --adds_visual_complexity_alongside--> shape,1
visual_relationships,relationship,shape --adds_visual_complexity_to--> visualization,1
visual_relationships,relationship,shape --arranged_in--> layout,1
visual_relationships,relationship,shape --combined_with--> line,1
visual_relationships,relationship,shape --contains--> label,1
visual_relationships,relationship,shape --contributes_to--> layout,1
visual_relationships,relationship,shape --contributes_to_clutter_in--> grid,1
visual_relationships,relationship,shape --contributes_to_clutter_with--> color,1
visual_relationships,relationship,shape --contributes_to_complexity_of--> visualization,1
visual_relationships,relationship,shape --contributes_to_density_of--> visualization,1
visual_relationships,relationship,shape --contributes_to_difficulty_of--> visualization,1
visual_relationships,relationship,shape --creates_visual_clutter_with--> color,1
visual_relationships,relationship,shape --differentiated_by--> color,1
visual_relationships,relationship,shape --distributed_across--> layout,1
visual_relationships,relationship,shape --has_no_associated--> legend,1
visual_relationships,relationship,shape --increases_clutter_in--> visualization,1
visual_relationships,relationship,shape --increases_clutter_over--> point,1
visual_relationships,relationship,shape --increases_clutter_via--> color,1
visual_relationships,relationship,shape --increases_clutter_with--> panel,1
visual_relationships,relationship,shape --increases_encoding_complexity_in--> visualization,1
visual_relationships,relationship,shape --increases_encoding_complexity_of--> visualization,1
visual_relationships,relationship,shape --increases_visual_clutter--> color,1
visual_relationships,relationship,shape --increases_visual_disorder_over--> shape,1
visual_relationships,relationship,shape --lacks_distinguishing--> color,1
visual_relationships,relationship,shape --makes_appear_as--> visualization,1
visual_relationships,relationship,shape --obscured_by--> label,1
visual_relationships,relationship,shape --outnumbers--> point,1
visual_relationships,relationship,shape --reduces--> color,1
visual_relationships,relationship,shape --repeated_along--> axes,1
visual_relationships,relationship,shape --represents_stages_of--> data,1
visual_relationships,relationship,shape --simplifies_reading_of--> visualization,1
visual_relationships,relationship,shape --spread_across--> panel,1
visual_relationships,relationship,shape --supported_by--> axes,1
visual_relationships,relationship,shape --transitions_to--> shape,1
visual_relationships,relationship,shape --uniform_size_reduces_differentiation--> color,1
visual_relationships,relationship,shape --varies_across--> scale,1
visual_relationships,relationship,shape --varies_in_size_increasing--> annotation,1
visual_relationships,relationship,size --contributes_to_difficulty_of--> layout,1
visual_relationships,relationship,symbol --combined_with--> color,1
visual_relationships,relationship,symbol --contributes_to_misreading_of--> shape,1
visual_relationships,relationship,symbol --increases_clutter_in--> element,1
visual_relationships,relationship,symbol --increases_clutter_in--> visualization,1
visual_relationships,relationship,symbol --increases_confusion_in--> visualization,1
visual_relationships,relationship,symbol --lacks_association_with--> label,1
visual_relationships,relationship,symbol --reduces_ambiguity_in--> visualization,1
visual_relationships,relationship,title --absent_from--> visualization,1
visual_relationships,relationship,title --accompanies--> description,1
visual_relationships,relationship,title --clarifies_intent_of--> visualization,1
visual_relationships,relationship,title --reduces_ambiguity_of--> visualization,1
visual_relationships,relationship,title --reduces_interpretive_effort_of--> visualization,1
visual_relationships,relationship,visualization --absent_reducing_clutter_from--> number,1
visual_relationships,relationship,visualization --accompanied_by--> label,1
visual_relationships,relationship,visualization --affords_quick_understanding--> bar,1
visual_relationships,relationship,visualization --aligned_with--> number,1
visual_relationships,relationship,visualization --causes_comprehension_failure--> visualization,1
visual_relationships,relationship,visualization --causes_high_cognitive_load--> label,1
visual_relationships,relationship,visualization --causes_interpretive_confusion--> region,1
visual_relationships,relationship,visualization --communicates_frequency_via--> data,1
visual_relationships,relationship,visualization --communicates_quickly--> data,1
visual_relationships,relationship,visualization --contains--> bar,1
visual_relationships,relationship,visualization --contains--> visualization,1
visual_relationships,relationship,visualization --contains_dense--> data,1
visual_relationships,relationship,visualization --contains_detail_of--> region,1
visual_relationships,relationship,visualization --contains_many_elements--> panel,1
visual_relationships,relationship,visualization --contains_only--> element,1
visual_relationships,relationship,visualization --contains_unfamiliar--> visualization,1
visual_relationships,relationship,visualization --contributes_clutter_to--> visualization,1
visual_relationships,relationship,visualization --contributes_to_clutter_in--> visualization,1
visual_relationships,relationship,visualization --contributes_to_confusion_with--> label,1
visual_relationships,relationship,visualization --creates_cluttered_layout--> element,1
visual_relationships,relationship,visualization --demands_extended--> axes,1
visual_relationships,relationship,visualization --enables_at_a_glance_reading--> region,1
visual_relationships,relationship,visualization --enables_quick_comprehension--> bar,1
visual_relationships,relationship,visualization --encodes_change_over--> category,1
visual_relationships,relationship,visualization --has_low_clutter_due_to--> legend,1
visual_relationships,relationship,visualization --has_more_going_on_than_expected--> grid,1
visual_relationships,relationship,visualization --impedes_interpretation_of--> data,1
visual_relationships,relationship,visualization --imposes_high_cognitive_load_on--> detail,1
visual_relationships,relationship,visualization --imposes_high_cognitive_load_on--> legend,1
visual_relationships,relationship,visualization --increases_clutter_in--> visualization,1
visual_relationships,relationship,visualization --increases_clutter_via--> layout,1
visual_relationships,relationship,visualization --increases_cognitive_load_via--> data,1
visual_relationships,relationship,visualization --increases_visual_load_with--> color,1
visual_relationships,relationship,visualization --interpretable_only_with--> visualization,1
visual_relationships,relationship,visualization --is_messier_than--> visualization,1
visual_relationships,relationship,visualization --lacks_clear--> pattern,1
visual_relationships,relationship,visualization --lacks_contextual_explanation--> visualization,1
visual_relationships,relationship,visualization --lacks_interpretable--> data,1
visual_relationships,relationship,visualization --lacks_interpretive_clarity_due_to--> shape,1
visual_relationships,relationship,visualization --lacks_interpretive_context_for--> element,1
visual_relationships,relationship,visualization --lacks_structured_axes_like--> axes,1
visual_relationships,relationship,visualization --makes_harder_to_extract--> data,1
visual_relationships,relationship,visualization --obscured_within--> visualization,1
visual_relationships,relationship,visualization --obscures_key_takeaway_within--> pattern,1
visual_relationships,relationship,visualization --obscures_meaning_in--> visualization,1
visual_relationships,relationship,visualization --overlaid_with--> line,1
visual_relationships,relationship,visualization --overlaps_within--> region,1
visual_relationships,relationship,visualization --paired_with--> visualization,1
visual_relationships,relationship,visualization --perceived_as_clearer_despite--> label,1
visual_relationships,relationship,visualization --perceived_as_more_complex_than--> visualization,1
visual_relationships,relationship,visualization --provides_familiar_schema--> point,1
visual_relationships,relationship,visualization --reduces_cognitive_load--> visualization,1
visual_relationships,relationship,visualization --reduces_cognitive_load_of--> visualization,1
visual_relationships,relationship,visualization --reduces_cognitive_load_via--> visualization,1
visual_relationships,relationship,visualization --reduces_perceived_complexity_of--> element,1
visual_relationships,relationship,visualization --rendered_in--> element,1
visual_relationships,relationship,visualization --requires_high_effort_to_interpret--> label,1
visual_relationships,relationship,visualization --requires_minimal--> visualization,1
visual_relationships,relationship,visualization --requires_reading_to_understand--> label,1
visual_relationships,relationship,visualization --requires_specialized_knowledge--> visualization,1
visual_relationships,relationship,visualization --requires_specialized_understanding--> detail,1
visual_relationships,relationship,visualization --requires_unfamiliar_schema_for--> layout,1
visual_relationships,relationship,visualization --supports_easy_interpretation_despite--> label,1
