filename,data_density_explanation,visual_encoding_explanation,text_annotation_explanation,domain_schema_explanation,color_symbol_explanation,aesthetic_order_explanation,cognitive_load_explanation,summary
InfoVisJ.2466.7.png,"Six panels each containing dense tree/graph structures with numerous nodes and edges, resulting in very high information density.","Multiple encoding types including tree layouts, dashed lines, colored edges, node boxes, and annotations with arrows across coordinated panels.","Extremely dense text labels on nearly every node, plus callout annotations with colored text explaining differences between panels.","Highly specialized systems/distributed computing domain showing NFS call traces, cache lookups, and latency comparisons requiring deep domain expertise.","Multiple colors used functionally (red, blue, orange, green, purple nodes) to distinguish before/after states and highlight changes, with moderate variety.",Six densely packed panels with overlapping text labels and complex graph structures create a visually overwhelming and cluttered layout.,"Requires understanding of distributed systems call graphs, comparing across six panels with three different visualization techniques for training vs. real problems.","A six-panel comparative visualization showing NFS/distributed system call traces using three different comparison techniques (side-by-side, diff, animation) for both training and real problem scenarios. The dense node-link diagrams with extensive text labels and color-coded annotations create very high visual and cognitive complexity, requiring deep domain knowledge to interpret."
InfoVisC.157.1.png,"A scatterplot matrix with 9 variables producing 36 pairwise plots, each containing dense point clouds with thousands of data points.",Uniform scatterplot encoding across all panels in a triangular matrix layout; repetitive but structurally complex.,Minimal text — only variable names along the diagonal; very low annotation density.,SPLOM is a standard multivariate analysis tool requiring familiarity with pairwise correlations and matrix layouts.,Monochrome black points on beige background; no color variety or symbol differentiation.,Systematic triangular grid layout is orderly but the sheer number of dense panels creates moderate visual load.,Requires comparing 36 pairwise relationships across 9 variables; moderate cognitive effort to synthesize patterns.,A scatterplot matrix (SPLOM) showing pairwise relationships among 9 variables with dense black point clouds. The systematic triangular layout is well-organized but the large number of panels and dense data create moderate-to-high visual complexity despite the monochrome palette.
VASTJ.2012.4.png,Multiple intertwined flow streams over time with embedded word clouds and detail views create substantial data density.,"Complex combination of stream/flow graph, word clouds, pie charts, and node-link diagrams across multiple encoding types.","Extensive text including date labels, topic labels, word clouds with many terms, and legend annotations.","Requires understanding of topic flow visualization over time, media analysis categories, and source-target relationships.","Three primary colors (blue, green, red/orange) encode media types, with gray streams and additional pie chart encodings.","Moderately cluttered with overlapping streams, callout circles, and connecting lines, though the temporal axis provides structure.","High cognitive demand to track multiple intertwined topic streams, interpret word clouds, and understand the source-target relationships simultaneously.","A temporal topic flow visualization showing media coverage categories during the 2012 US election cycle, with detailed word cloud callouts and source-target relationship diagrams. The combination of stream graphs, word clouds, pie charts, and node-link diagrams creates a multi-layered, cognitively demanding visualization."
InfoVisC.173.9(1).png,"Extremely dense data showing wind direction for every hour of every day across 12 months, resulting in thousands of data points encoded as colored segments.",Color-coded horizontal strips represent wind direction over time; a stacked/segmented bar approach across a calendar grid.,"Minimal text: title, month numbers (1-12), day numbers (1-31), and a small directional legend.",Meteorological wind rose data mapped to a calendar layout requires understanding of compass directions and temporal patterns.,"Four to five distinct saturated colors (cyan, blue, red, yellow, dark blue) map to cardinal wind directions; high color saturation and contrast.","The dense, rapidly alternating color segments create a visually busy and somewhat cluttered appearance across 12 rows.",Reading patterns across months and days with rapidly changing colors requires sustained attention; interpreting wind direction trends is moderately demanding.,"A calendar-based wind direction visualization for Tokyo 2001, encoding hourly wind direction as colored segments across 12 months and 31 days. The high data density and rapidly alternating color patterns create significant visual complexity despite the straightforward layout structure."
InfoVisJ.2082.3.png,"Dense feature comparison matrix with many rows and columns, each cell containing presence/absence or degree indicators.","Uses filled squares, partial fills, and X marks in a tabular matrix layout; moderate encoding variety.","Very heavy text load with numerous rotated column headers, row labels, category groupings, and a title.",Requires knowledge of Bertin's visualization method and software comparison conventions; moderately specialized.,Monochrome black-and-white only; minimal color variety but uses different fill levels and X symbols.,Well-structured grid layout but dense with many columns and rotated text creating moderate visual clutter.,Requires systematic scanning across many dimensions and understanding hierarchical column groupings; moderately demanding.,"A feature comparison matrix table comparing computer adaptations of Bertin's method across multiple software tools and feature dimensions. The visualization is text-heavy with rotated headers and uses black fill indicators in a structured grid, creating moderate-to-high complexity despite being monochrome."
VASTJ.270.11.png,"Dense heatmap grid with many cells overlaid on a geographic map, showing substantial data volume across two distance dimensions.","Combines a heatmap grid with a background geographic map, selection/highlighting overlays, and color-coded intensity encoding.","Moderate text: axis labels, legend, geographic place names, and two annotation arrows with labels.",Requires understanding of geo-temporal distance analysis with Weibo social media data overlaid on a map — a specialized geospatial analytics domain.,"Orange-to-dark-brown gradient for Weibo counts, with gray selection overlay and black highlighting borders; moderate color variety.","Overlapping layers (map, heatmap, selection, highlighting) create moderate visual clutter and competing visual elements.","Must interpret a heatmap overlaid on a map with interactive selection mechanics, requiring understanding of both spatial and temporal distance dimensions simultaneously.","A geospatial heatmap visualization showing Weibo social media counts plotted by geographic and time distance, overlaid on a map of northeastern India/China. The layered design combining map, heatmap grid, and interactive selection/highlighting creates moderate-to-high visual complexity."
v484_n7392_1_f4.png,"Six stacked panels (a–f) each containing multiple data series with dense scatter points, lines, confidence bands, and overlapping traces spanning 22,000 years.","Diverse encodings: scatter points, fitted lines, confidence shading, dashed lines, dual y-axes on multiple panels, and labeled geological periods.","Multiple axis labels on both left and right sides, panel labels (a–f), geological period labels (LGM, OD, B–A, YD, Holocene), and inline text annotations for insolation curves.","Requires paleoclimatology knowledge: sea level proxies, ice-sheet area, CO₂ records, proxy vs. model temperatures, and orbital insolation forcing.","Distinct color coding: green for sea level/ice, yellow for CO₂, blue for model temperature, red for proxy data, purple and orange for insolation curves, with confidence shading.",Densely stacked panels with dual y-axes create visual crowding; overlapping data series and confidence bands add to the cluttered appearance.,"High cognitive demand from tracking 6 panels with dual y-axes, multiple overlaid series, understanding proxy vs. model comparisons, and geological time periods.","A multi-panel paleoclimate figure with six stacked time series (a–f) showing sea level, CO₂, proxy and model temperatures, and insolation over the last 22,000 years. The combination of dual y-axes, confidence bands, multiple overlaid data series, and specialized domain terminology creates high visual and cognitive complexity."
InfoVisJ.2709.1.png,"Extremely dense network of nodes representing authors, publications, and keywords with numerous connecting edges throughout the entire canvas.","Network/graph visualization with nodes, edges, curved lines, and a central info card; multiple spatial zones encode different entity types.","Very high text density with dozens of author names, publication titles, keyword labels, and a detailed info popup card all competing for space.","Academic citation network requiring understanding of bibliometric relationships between authors, papers, and topics.","Uses green, red/maroon, and blue/teal color coding to distinguish entity types (authors, papers, keywords) with connecting lines similarly colored.","Dense and visually cluttered with overlapping text labels and crossing edges, though organized into loosely structured spatial zones.",Requires tracking multiple relationship types across a dense network with many nodes; very high cognitive demand to parse connections and entity types.,"A PivotPaths interactive citation network visualization centered on Mary Czerwinski, showing authors (top), publications (middle), and keywords (bottom) connected by colored edges. The visualization is extremely dense with numerous text labels, nodes, and crossing connections creating high visual and cognitive complexity."
VASTJ.200.8.png,Dense network graph with many nodes (~60+) and numerous edges creating a complex web of connections.,"Node-link diagram with varying node sizes, edge thickness encoding relationship strength, and color-coded key nodes.","Many truncated node labels throughout the graph, with full names for key highlighted nodes; moderate text density.",Network/graph visualization of musical relationships requiring some familiarity with network layouts and classical music history.,"A few distinct colored nodes (blue, pink, cyan, green, orange, red, dark red) highlight key figures against predominantly gray/black nodes.","Moderately cluttered with overlapping edges and labels, especially in the central region; force-directed layout creates some visual disorder.",Tracing connections between nodes requires effort; edge crossings and label truncation add to interpretation difficulty.,"A node-link network graph showing relationships between classical musicians, centered around Bach and Mozart. The graph has moderate-to-high density with many edges, truncated labels, and color-coded key figures, requiring careful inspection to trace relationships."
vis216.png,"Dense infographic with numerous data points covering all Bond films, actors, years, songs, and Bond girls across 50 years.","Radial mind-map layout with connecting curves, photographic portraits, silhouettes, and icons creating varied encoding types.","Extremely high text volume with movie titles, actor names, years, singer names, and Bond girl names densely packed throughout.","Pop culture domain (James Bond franchise) is broadly accessible, though the radial timeline structure requires some interpretation.","Multiple colors used for text labels and highlights against a black background; silhouette icons, musical notes, and gun symbols add variety.",Densely packed with many overlapping text elements and connecting lines; the dark background helps but the layout is still visually busy.,"Requires tracing connections from central actors outward to films, years, and associated people; moderately high cognitive demand.","A richly detailed James Bond franchise mind-map infographic showing all actors, films, years, Bond girls, and theme song artists in a radial layout. The dark background with colorful text and photographic portraits creates a visually dense and engaging but complex composition."
VASTC.51.10.png,"Dense temporal visualization with numerous keyword labels, flow lines, and background stream layers packed into a single view.","Complex combination of streamgraph background, branching flow/tree structures, varying text sizes, and temporal axis encoding.","Very high volume of text labels scattered throughout—keywords like 'dallas', 'cruise', 'nurse', 'quarantine' plus date labels and region names.","Requires understanding of topic evolution over time, likely related to Ebola news coverage; combines multiple visualization paradigms.","Muted color palette with red, blue, and dark lines on gray streamgraph background; moderate color variety but functional differentiation.","Cluttered layout with overlapping text labels, crossing flow lines, and dense background streams creating visual disorder.","High cognitive demand to trace topic flows over time, interpret branching structures, and relate keywords to temporal patterns simultaneously.","A complex temporal topic evolution visualization combining streamgraph backgrounds with branching keyword flow structures across weeks. The dense text labels, overlapping flow lines, and multiple encoding types create substantial visual and cognitive complexity related to what appears to be Ebola news coverage analysis."
VisC.11.12(2).png,Dense mesh grid with hundreds of intersecting lines filling the entire visualization area.,Complex curvilinear mesh structure with varying cell sizes and orientations representing computational grid topology.,Only a single caption label 'CPU/GPU implementation' at the bottom; minimal text.,Requires understanding of computational fluid dynamics or finite element mesh structures; specialized scientific domain.,Two-tone color scheme (dark blue to teal/green) with white grid lines; moderate color variety encoding spatial regions.,"Dense overlapping grid lines create visual clutter, especially near the central convergence point and edges.","Understanding the mesh structure, its convergence point, and the CPU/GPU partition requires domain expertise and careful inspection.","A dense computational mesh visualization showing a curvilinear grid with a central convergence/singularity point, split between two color-coded regions. The high line density and specialized domain context create substantial visual and cognitive complexity despite minimal text annotation."
vis673.png,"Extremely dense network graph with dozens of nodes and hundreds of connecting edges, plus a large detailed table below.","Complex network/chord-like diagram with radial node layout and colored connecting lines, combined with a color-coded tabular breakdown.","Extensive text labels on every node around the network periphery, detailed legend descriptions, a large color-coded table, and explanatory paragraphs at the bottom.",Television crossover universe is a pop-culture domain but the network visualization structure is moderately complex to interpret.,Wide variety of pastel and vivid colors used to encode different connection types in both the network and the table below.,The network center is visually cluttered with many overlapping edges; the table section below adds significant additional visual weight.,Tracing individual connections through the dense network is very demanding; interpreting the relationship between the network and the detailed table requires sustained effort.,"A large infographic showing 'The Crossover Universe' — a dense network graph of TV show crossovers with radially arranged nodes and many colored connecting edges. Below the network is an extensive color-coded table breaking down the connections, making this a highly information-rich and visually complex visualization."
visMost54.png,"Dozens of Mars missions are represented as individual arcs, each encoding multiple attributes including country, mission type, and outcome.","Radial arc layout with color-coded bands, flag symbols, and outcome icons creates a complex but structured visual encoding scheme.","Extensive labeling of individual missions, detailed callout boxes for notable missions, legend, title block, and source citations create heavy text density.",Space exploration domain but presented accessibly; the radial timeline concept requires some orientation but is not deeply specialized.,"Multiple colors distinguish countries (red, blue, green, etc.), flag icons identify nations, and circle symbols denote mission outcomes (failure, flyby, orbiter, lander, rover).","Well-designed infographic but densely packed with many overlapping arcs, labels, and annotations competing for attention against the dark background.","Requires tracking mission arcs across time, matching colors to countries, reading outcome symbols, and cross-referencing the legend; substantial but manageable cognitive effort.","A richly designed infographic showing all Mars missions as color-coded radial arcs emanating from a timeline toward Mars, encoding country of origin, mission type, and success/failure. The dense layering of arcs, flags, annotations, and callout boxes creates high visual complexity despite the polished aesthetic design."
np_21.png,"Extremely dense infographic with dozens of product icons radiating from a central map, plus multiple detailed text blocks for various countries.","Radial layout with icons arranged around a central world map; multiple visual forms including icons, lines, text blocks, and geographic elements.",Very heavy text content with lengthy paragraph-length annotations for multiple countries plus central quotes and explanatory text.,"Requires understanding of global supply chains, forced labor, and product sourcing — moderately specialized domain knowledge.","Uses distinct icon symbols for product categories with color coding (yellow, green, dark); moderate symbol variety across many repeated elements.",Dense radial layout with many overlapping elements and text blocks competing for space; moderately cluttered overall.,"High cognitive demand to trace connections between products, countries, and labor practices across the complex radial arrangement.","A dense infographic titled 'Buyer Beware' mapping consumer products to forced/slave labor origins worldwide. The radial design emanates product icons from a central world map with extensive country-specific text annotations, creating a visually rich and informationally dense composition."
SciVisJ.561.7.png,"Multiple panels each containing hundreds of handwritten digit samples scattered across 2D projections, with a central network diagram linking them.",Combines scatter-like digit embeddings in 6 panels with a central radial network/graph view using lines and arrows; multi-panel coordinated layout.,Panel labels (a)-(f) are present but minimal; the digits themselves serve as both data and labels.,"Requires understanding of dimensionality reduction, embedding spaces, and digit classification—specialized ML/visualization knowledge.",Mostly monochrome with red arrows and blue network lines in the central panel; limited but functional color use.,Overlapping panels and dense digit clusters create visual clutter; the central diagram adds complexity to the layout.,Understanding the relationship between the central network view and the zoomed-in digit clusters requires significant cognitive effort and domain knowledge.,"A multi-panel visualization showing handwritten digit embeddings in 2D space with a central network/graph overview connecting zoomed regions. The combination of dense digit clusters, coordinated views, and specialized domain context creates substantial visual and cognitive complexity."
VASTJ.1683.4(2).png,Extremely dense particle/point distributions across three panels with thousands of individual elements.,Three horizontal panels each showing spatial distributions of colored particles; relatively uniform encoding type but spatially complex.,Virtually no text annotations present in the image.,"Appears to be a scientific simulation visualization (possibly molecular dynamics or particle segregation), requiring domain expertise to interpret.","Three distinct colors (red/pink, blue/navy, green) used consistently across panels to distinguish particle types or phases.","Dense, visually cluttered particle fields with mixing gradients; high visual density especially in the top panel.",Requires understanding spatial mixing/segregation patterns across three views; moderate-to-high interpretive effort without labels.,"Three-panel scientific visualization showing dense particle distributions with three color-coded categories exhibiting spatial segregation patterns. High data density with no text annotations, requiring domain knowledge to fully interpret the mixing/separation dynamics depicted."
InfoVisJ.2556.7(2).png,"Extremely dense with hundreds of overlapping street names, park labels, and geographic features filling the entire image.","Text itself serves as the visual encoding — text size, orientation, and repetition convey geographic features like roads and areas.",The entire visualization is composed of text; maximum text density with overlapping labels at multiple scales and orientations.,A typographic map is a specialized cartographic technique but the underlying concept (city map) is broadly familiar.,"Four distinct colors (green, blue, red, gray/black) differentiate feature types like parks, streets, and freeways.","Highly cluttered with overlapping, rotated text at various sizes creating a visually overwhelming composition.",Difficult to parse individual features due to extreme text overlap and density; requires significant effort to read specific labels.,"An automatic typographic map of San Francisco where all geographic features are represented entirely by repeated text labels. The extreme density of overlapping, multi-oriented text at varying scales creates very high visual complexity, though the color coding provides some organizational structure."
SciVisJ.821.4.png,Three panels each containing continuous field data with checkerboard-textured deformed objects and surrounding scalar fields.,Complex combination of checkerboard texture mapping on deformed geometry with diverging colormap scalar fields in the background.,"Minimal text — only panel labels (a, b, c) and a shared colorbar with numeric values.","Requires specialized knowledge of computational mechanics, finite element deformation, or similar domain to interpret the warped checkerboard patterns and surrounding stress/strain fields.",Diverging red-blue colormap with continuous gradient plus high-contrast black-white checkerboard texture creates rich visual variety.,"Moderately cluttered due to the interplay of checkerboard patterns with surrounding color fields, though the three-panel layout is organized.","Interpreting deformation fields, comparing three variants, and understanding the relationship between texture distortion and scalar fields requires significant effort.","A three-panel scientific visualization showing deformed checkerboard-textured objects surrounded by diverging red-blue scalar fields. The combination of geometric deformation, texture mapping, and continuous color fields demands specialized domain knowledge and creates moderate-to-high visual complexity."
VASTJ.320.9.png,"A large ~37x37 heatmap matrix contains over 1300 cells, each encoding a similarity/distance value, representing high data density.",Single encoding type (color-mapped matrix cells) but the grid structure and symmetric layout add moderate complexity.,"Dense row and column labels with long Shakespeare play titles on both axes, plus a subtitle caption.",Topic modeling similarity matrix of Shakespeare plays; requires some NLP/literary domain knowledge but the matrix format is familiar.,Sequential color scale from dark brown/black to light yellow/orange; effective but limited to one gradient.,Well-organized symmetric matrix with clear diagonal structure; some visual density from the many cells but orderly overall.,Requires cross-referencing row and column labels to interpret cell values; block structure is visible but detailed comparison is effortful.,"A large symmetric heatmap matrix showing topic model similarity between Shakespeare plays using a sequential brown-to-yellow color scale. The 37x37 grid creates substantial data density, with long text labels on both axes and visible clustering patterns along the diagonal."
VisJ.1431.19.png,Thousands of individual data points arranged in concentric spiral/elliptical patterns creating very high information density.,Points are arranged in a complex radial/spiral layout with position and color encoding; non-standard spatial arrangement adds complexity.,"No visible text, labels, titles, or annotations whatsoever.","The spiral/concentric structure suggests specialized scientific or mathematical data (possibly orbital, atomic, or network visualization) requiring domain knowledge to interpret.","Wide variety of colors used across data points — reds, blues, greens, purples, yellows — encoding categorical or continuous information.","While there is an underlying spiral structure, the scattered points in intermediate zones create visual noise and moderate disorder.","Without labels or legend, interpreting the meaning of color, position, and spiral structure requires significant cognitive effort.",A dense radial/spiral point visualization with thousands of multi-colored data points arranged in concentric elliptical patterns. The absence of any text or legend combined with the complex spatial structure and color variety creates high cognitive demand and visual complexity.
v487_n7405_7_f1.png,"Multiple datasets from 11 different instruments/sources plotted together with error bars, spectral lines, and model curves spanning several orders of magnitude.","Log-log plot with diverse marker shapes (squares, circles, diamonds, triangles), line traces, error bars, and upper limit arrows creating substantial encoding variety.","Large detailed legend with 11 entries, dual x-axes (wavelength and photometric bands), axis labels, and tick labels contribute significant text volume.","Spectral energy distribution (SED) plot requiring astrophysics knowledge of flux density, wavelength bands, and instrument familiarity.","At least 8-9 distinct colors with varied marker shapes (squares, circles, diamonds, triangles filled/unfilled) creating a rich symbol vocabulary.","Moderately organized with a clear legend, but overlapping data points and multiple line traces in the mid-wavelength region create some visual clutter.","Requires tracking multiple datasets across instruments and time periods, understanding log-log scaling, and interpreting SED features including upper limits.","An astrophysical spectral energy distribution plot combining data from 11 different instruments/epochs with model curves. The combination of log-log axes, diverse marker types, multiple colors, and specialized domain context creates high visual and cognitive complexity."
VisJ.1949.16(2).png,Thousands of scattered data points (red/orange/green dots) across a dark background with varying density regions.,Point cloud visualization with color encoding on a dark field; three small white square markers highlight specific regions.,Virtually no text present in the image.,"Appears to be a specialized scientific visualization (possibly LiDAR, astronomical, or microscopy data) requiring domain knowledge to interpret.","Red, orange, and green dots on black background with white square annotation markers; limited but functional color palette.",Scattered points with varying density create moderate visual clutter; no axes or organizational structure visible.,Difficult to interpret without context; the spatial patterns and color variations require effort to understand.,"A dense point cloud visualization on a dark background showing thousands of red/orange/green dots with three white square markers highlighting specific regions. The lack of labels or axes makes interpretation challenging, requiring specialized domain knowledge."
InfoVisJ.413.3.png,"Approximately 20 horizontal color-coded strips each containing dense sequential color data, representing high information volume.",Combines a hierarchical dendrogram with color-mapped horizontal bars; moderate-high encoding complexity.,"Virtually no text labels, axis labels, or annotations present in the image.",Requires understanding of hierarchical clustering and heatmap/color-banded genomic or time-series representations.,"Rich continuous color palette spanning dark maroon, red, orange, yellow, and gray; high color variety and density within each strip.","Moderately cluttered due to the dense color variation within each bar, though the overall layout is organized by the dendrogram.",Interpreting patterns across ~20 densely colored strips and their hierarchical relationships requires significant cognitive effort.,A dendrogram-linked visualization with approximately 20 horizontally color-coded bars showing dense sequential patterns. The rich warm color palette and hierarchical structure create substantial visual complexity despite the absence of text annotations.
VASTC.123.1.png,Dense heatmap matrix with hundreds of cells showing varying intensity values across a large grid.,"Color-encoded heatmap with overlapping rectangular annotations using different line styles (solid, dashed, dotted) in multiple colors.","Moderate annotation with labeled regions (A, A1, B, B1, C, C1, C2, C3, D, E) and a color scale legend at bottom.",Appears to be a similarity/correlation matrix requiring domain knowledge to interpret the labeled clusters and their relationships.,Single green color gradient from white to dark green; yellow and blue rectangular overlays add symbolic complexity.,Multiple overlapping rectangular annotations on a dense heatmap create visual clutter; nested regions are hard to disentangle.,"Requires understanding matrix structure, interpreting color gradients, and parsing multiple overlapping labeled regions simultaneously.","A dense green-scale heatmap matrix with multiple overlapping annotated rectangular regions labeled A through E. The combination of dense pixel-level data, nested region annotations with different line styles, and the similarity matrix structure creates substantial visual and cognitive complexity."
vis796.png,Dense network graph with many nodes and a very large number of overlapping edges creating a highly cluttered visual field.,Node-link diagram with size-encoded nodes and edge connections; moderate encoding variety but the sheer edge density adds complexity.,Labels on major nodes (programming language names) and minimal UI text; moderate text presence.,Requires understanding of network graphs and programming language relationships/paradigms.,Predominantly green nodes on dark background with semi-transparent green edges; limited color variety but effective use.,Highly cluttered with dense overlapping edges forming a near-opaque mass in the center; very visually overwhelming.,Tracing individual connections is nearly impossible due to edge density; high cognitive effort to extract specific relationships.,"A dense force-directed network graph showing relationships between programming languages. The extremely high edge density creates significant visual clutter, making individual connections difficult to trace despite clear node labeling and size encoding."
InfoVisJ.1063.13(3).png,Extremely dense layout with hundreds of interconnected nodes and edges filling nearly the entire canvas.,Complex hierarchical/recursive network structure with nested node-link diagrams at multiple scales.,Virtually no text annotations visible in the image.,Appears to be a recursive or fractal-like network/circuit diagram requiring specialized domain knowledge to interpret.,Limited palette of blue and red/pink nodes with varying opacity levels; moderate color variety.,Extremely cluttered with overlapping edges and densely packed nodes; very high visual disorder.,"The recursive, self-similar structure with hundreds of interconnected elements at multiple scales makes interpretation extremely demanding.","A highly dense recursive node-link diagram with self-similar patterns at multiple scales, featuring hundreds of blue and red nodes connected by black edges. The lack of text does not reduce overall complexity, as the sheer density and structural recursion create extreme cognitive demands."
VASTJ.1612.1(4).png,Extremely dense stacked horizontal bars with many overlapping text labels representing temporal keyword frequency data.,Stacked horizontal bar segments with proportional color fills and embedded text labels; complex temporal layout.,"Very high text density with numerous keyword labels embedded directly within bars across every row, plus date annotations.",A specialized text/social media analysis visualization showing keyword co-occurrence over time; requires domain familiarity.,Pink/red and blue color coding with varying intensities; limited palette but meaningful encoding.,Very cluttered with overlapping text labels and dense stacked bars; visually overwhelming and hard to parse.,"High cognitive demand to track keywords, temporal patterns, and color-coded proportions simultaneously across many rows.","A dense temporal keyword visualization showing stacked horizontal bars with embedded text labels over several months. The combination of overlapping text, color-coded segments, and temporal structure creates high visual complexity and cognitive demand."
SciVisJ.765.11.png,"Extremely dense phase space portrait with overlapping trajectories, chaotic regions, and intricate fractal-like structures throughout.","Complex flow/trajectory visualization in phase space (x, ẋ) with layered curves, nested structures, and multiple attractor regions.","Minimal text: only axis labels (x, ẋ), 'Earth', and 'Moon' annotations.","Requires deep understanding of celestial mechanics, phase space dynamics, and the restricted three-body problem (Earth-Moon system).","Rich color palette with red, dark blue/black trajectories, and rainbow-like concentric rings near equilibrium points; high color variety.",Highly chaotic and dense visual appearance with tangled trajectories and overlapping structures creating visual disorder.,"Very difficult to interpret: requires understanding of dynamical systems, chaotic orbits, and phase portraits in the three-body problem.","A phase space portrait of the Earth-Moon restricted three-body problem showing chaotic trajectories and stable orbital regions. The visualization features extremely dense, intertwined red and dark blue trajectories with fractal-like boundaries, alongside colorful concentric rings near equilibrium points, demanding significant domain expertise to interpret."
VASTC.115.2.png,Multiple heatmaps (16 panels) each containing gridded color data representing word/feature frequencies across book chapters.,"Small-multiple heatmaps with continuous color encoding; varying sizes reflect book lengths, adding encoding complexity.",Labels for each book title and two author groupings plus a color legend; moderate text volume.,Requires understanding of text analysis/stylometry concepts and how heatmap cells map to textual features across literary works.,Diverging color scale from red/orange (many) through white to blue (few); consistent but requires careful reading across panels.,"Panels are loosely arranged in rows but vary in size, creating some visual unevenness; black background helps separation.",Comparing patterns across 16 heatmaps for two authors requires substantial cross-panel visual comparison and domain interpretation.,"A small-multiples visualization showing heatmaps for books by Jack London and Mark Twain, using a diverging color scale to represent feature frequency. The 16 panels of varying sizes create moderate-to-high complexity requiring cross-panel comparison and domain knowledge of text analysis."
InfoVisJ.2402.12.png,Extremely dense grid of hundreds of colored rectangular elements packed tightly together with increasing density toward the bottom.,"Complex mosaic/treemap-like encoding with varying block sizes, colors, and textures representing multiple data dimensions simultaneously.",Virtually no readable text; the visualization relies entirely on visual encoding.,"Highly specialized visualization likely representing software structures, memory maps, or hierarchical data; requires significant domain knowledge to interpret.","Extremely rich color palette including blue, green, magenta, red, cyan, gray, yellow on dark background; colors carry categorical meaning across hundreds of elements.","Visually overwhelming with dense packing, especially in lower rows; the layout transitions from larger blocks to pixel-level detail creating a chaotic appearance.",Nearly impossible to parse without domain expertise; the sheer volume of colored elements and lack of labels creates extreme cognitive demand.,"An extremely dense, colorful mosaic visualization with hundreds of rectangular blocks varying in size, color, and arrangement. The layout progresses from larger blocks at the top to pixel-level density at the bottom, creating an overwhelming visual field that likely represents hierarchical software or data structures. The absence of text labels and extreme visual density make this one of the most complex visualization types."
v485_n7400_14_f2.png,"Numerous data points with error bars, overlapping shaded regions, trend lines, and a kernel density estimate along the bottom create substantial data density.","Multiple encoding types: scatter points with error bars, shaded bands, dashed trend envelopes, a filled region (depleted mantle), arrows, and a KDE curve at the bottom.","Moderate text density with axis labels, legend, labeled geological features (CHUR, TTG crust, depleted mantle, volcanic supracrustal belts, Isua), and annotations with arrows.","Highly specialized geochemistry/geochronology plot requiring knowledge of εHf(t), zircon isotope systems, CHUR, depleted mantle evolution, and TTG petrogenesis.","Multiple colors (orange bands, brown shaded region, red dashed lines, green arrows, white/gray symbols) and three distinct symbol types (diamonds, triangles, squares) in the legend.","Moderately cluttered with overlapping data points, shaded regions, dashed envelopes, and annotations competing for visual attention, especially in the 2,800–3,200 Myr range.","High cognitive demand: requires integrating multiple geological reference lines, understanding isotopic evolution, and interpreting overlapping temporal and compositional patterns.","A specialized geochemistry plot showing εHf(t) versus zircon age with multiple overlapping visual elements including data points with error bars, reference evolution lines (CHUR, depleted mantle), shaded crustal evolution envelopes, and a probability density curve. The domain-specific complexity and layered visual encodings make this a demanding visualization to interpret."
VASTC.41.5.png,Four dense panels each containing complex pixel-level patterns with heavy visual information content.,"Unusual encoding with vertical striped patterns, silhouette-like shapes, and pixel-level detail across multiple panels.","Minimal text — only panel labels (a, b, c, d) in circled markers at bottom.","Highly specialized visualization likely from image processing, compression, or signal analysis requiring domain expertise to interpret.","Rich color variety in panels a-c (red, green, orange, pink, black) with panel d showing a distinct red/olive/white palette.","Visually chaotic with glitch-like patterns, dense stripes, and overlapping elements creating a cluttered appearance.",Very difficult to interpret without domain context; abstract patterns with no obvious data mapping create high cognitive demand.,"A four-panel visualization showing dense, glitch-like pixel patterns with complex color encodings. The abstract nature and lack of conventional axes or labels make interpretation highly challenging, suggesting specialized image or signal processing analysis. The visual density and unusual encoding drive high overall complexity."
SciVisJ.867.7.png,"Extremely dense flow field with swirling streamlines, vortices, and directional arrows covering the entire visualization area.","Multiple encodings: streamlines trace flow paths, white arrows indicate direction, and color (magenta-to-green) encodes curl/vorticity magnitude and sign.",Minimal text; only a small legend in the bottom-left corner with ∇×V label.,"Requires specialized knowledge of fluid dynamics, vorticity, and vector field visualization to interpret the curl field and flow structures.","Diverging magenta-green color scheme encoding positive/negative vorticity on a dark background, plus white arrows and streamlines as directional symbols.","Highly organic, turbulent flow structures create a visually dense and chaotic appearance with swirling patterns throughout.","Interpreting the interplay of streamlines, vorticity color, and flow direction simultaneously requires significant domain expertise and cognitive effort.",A dense fluid dynamics visualization showing turbulent flow with streamlines and white directional arrows overlaid on a diverging magenta-green vorticity (curl) field. The complex swirling patterns and multiple overlapping encodings create very high visual complexity requiring specialized domain knowledge to interpret.
VASTJ.1.10.png,"High data density with numerous nodes, edges, and multiple network clusters displayed simultaneously with detail-on-demand zoom views.","Complex multi-level network visualization with node-link diagrams, color-coded nodes, size variation, zoom lenses, and hierarchical grouping structures.",Virtually no text annotation present; only a magnifying glass icon is visible.,"Requires understanding of network/graph visualization, multi-scale exploration, and community detection concepts.","Rich color palette mapping node attributes from yellow through orange to dark red/maroon, plus blue dashed circles for selection and dark blue nodes in zoomed views.","Multiple overlapping zoom panels and dense network clusters create moderate visual clutter, though the layout has some compositional logic.","High cognitive load due to multi-scale exploration paradigm, dense networks, color-coded nodes, and the need to mentally connect zoomed views to their source regions.","A multi-scale network visualization featuring a main node-link chain with color-coded nodes and several zoom-in detail views showing dense internal network structures. The visualization combines hierarchical abstraction with detail-on-demand, creating high visual and cognitive complexity despite minimal text."
